   Step           Lx          Atoms         Temp          PotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz      
      2250   9.0768629             64   505.40006     -655.36216      9.0768629      9.0768629      9.0768629      197839.84      203975.47      184757.95      204786.1     
      2260   9.0768715             64   480.80769     -655.1501       9.0768715      9.0768715      9.0768715      174251.96      186032.59      160977         175746.3     
      2270   9.0768802             64   526.33818     -655.501        9.0768802      9.0768802      9.0768802      181987.32      196841.78      168451.09      180669.08    
      2280   9.076889              64   536.79014     -655.60684      9.076889       9.076889       9.076889       217118.99      229362.46      208343.73      213650.8     
      2290   9.0768977             64   496.55542     -655.28704      9.0768977      9.0768977      9.0768977      237663.1       235046.79      240889.73      237052.78    
      2300   9.0769066             64   561.46243     -655.81215      9.0769066      9.0769066      9.0769066      207613.45      209996.57      213617.61      199226.16    
      2310   9.0769155             64   547.05667     -655.68002      9.0769155      9.0769155      9.0769155      195337.93      204872.76      199509.67      181631.35    
      2320   9.0769244             64   518.66479     -655.42153      9.0769244      9.0769244      9.0769244      211239.72      222263.61      218028.99      193426.58    
      2330   9.0769335             64   549.67135     -655.68827      9.0769335      9.0769335      9.0769335      226580.97      238126.25      227339.16      214277.49    
      2340   9.0769425             64   474.2931      -655.0537       9.0769425      9.0769425      9.0769425      248867.57      263596.38      248141.2       234865.14    
      2350   9.0769516             64   536.04882     -655.51624      9.0769516      9.0769516      9.0769516      246147.09      261789.56      245525.32      231126.38    
      2360   9.0769608             64   631.65586     -656.27623      9.0769608      9.0769608      9.0769608      223366.8       238937.52      217903.24      213259.65    
      2370   9.0769701             64   626.05025     -656.24319      9.0769701      9.0769701      9.0769701      231437.34      250168.5       224456.96      219686.57    
      2380   9.0769794             64   726.57952     -657.05147      9.0769794      9.0769794      9.0769794      246315.86      257274.79      246609.22      235063.57    
      2390   9.0769887             64   748.3635      -657.24401      9.0769887      9.0769887      9.0769887      264071.78      271490.31      262082.05      258642.98    
      2400   9.0769982             64   757.48732     -657.31039      9.0769982      9.0769982      9.0769982      270781.62      287479.73      259559.27      265305.87    
      2410   9.0770077             64   820.02546     -657.82298      9.0770077      9.0770077      9.0770077      254224.27      265763.93      236720.54      260188.35    
      2420   9.0770172             64   751.92914     -657.24968      9.0770172      9.0770172      9.0770172      262144.41      261016.81      249936.4       275480.03    
      2430   9.0770269             64   730.92511     -657.08491      9.0770269      9.0770269      9.0770269      280663.48      266373.46      281855.32      293761.67    
      2440   9.0770366             64   844.82362     -658.01729      9.0770366      9.0770366      9.0770366      277684.31      269833.19      280292.57      282927.16    
      2450   9.0770463             64   829.83546     -657.8813       9.0770463      9.0770463      9.0770463      276571.6       270412.77      284796.77      274505.25    
      2460   9.0770562             64   820.71397     -657.83355      9.0770562      9.0770562      9.0770562      274442.12      272482.98      282628.08      268215.3     
      2470   9.0770661             64   898.80828     -658.4846       9.0770661      9.0770661      9.0770661      274477.44      279450.83      275410.19      268571.32    
      2480   9.0770761             64   830.12259     -657.92853      9.0770761      9.0770761      9.0770761      281933.22      290078.33      276970.53      278750.81    
      2490   9.0770861             64   801.62873     -657.69645      9.0770861      9.0770861      9.0770861      282125.61      285687.06      283843.74      276846.02    
      2500   9.0770962             64   874.32578     -658.28834      9.0770962      9.0770962      9.0770962      260830.93      265095.76      265102.53      252294.49    
      2510   9.0771064             64   914.3851      -658.62564      9.0771064      9.0771064      9.0771064      247548.55      257143.09      249407.49      236095.07    
      2520   9.0771167             64   873.48222     -658.34707      9.0771167      9.0771167      9.0771167      248242.01      243500.24      262449.8       238776       
      2530   9.077127              64   816.60714     -657.9073       9.077127       9.077127       9.077127       256440.61      252678.38      267098.84      249544.61    
      2540   9.0771373             64   831.89691     -658.04626      9.0771373      9.0771373      9.0771373      255127.21      261380.9       251525.82      252474.91    
      2550   9.0771478             64   752.82075     -657.37647      9.0771478      9.0771478      9.0771478      245326.49      252372.17      254089.12      229518.17    
      2560   9.0771583             64   817.10464     -657.92243      9.0771583      9.0771583      9.0771583      248142.97      264172.32      241450.53      238806.05    
      2570   9.0771689             64   919.86039     -658.78516      9.0771689      9.0771689      9.0771689      251770.77      259285.59      256805.64      239221.07    
      2580   9.0771795             64   909.24801     -658.76277      9.0771795      9.0771795      9.0771795      264151.66      248518.7       281547.44      262388.84    
      2590   9.0771902             64   987.802       -659.35071      9.0771902      9.0771902      9.0771902      264013.61      253392.67      271153.31      267494.85    
      2600   9.0772009             64   1031.5475     -659.78854      9.0772009      9.0772009      9.0772009      248776.36      227649.78      266327.98      252351.33    
      2610   9.0772118             64   1136.0798     -660.6757       9.0772118      9.0772118      9.0772118      252978.31      238025.55      271171.09      249738.3     
      2620   9.0772227             64   1109.3609     -660.44717      9.0772227      9.0772227      9.0772227      294743.33      283947.81      316019.56      284262.62    
      2630   9.0772336             64   1014.4931     -659.71716      9.0772336      9.0772336      9.0772336      320261.62      303018.93      339368.76      318397.17    
      2640   9.0772447             64   1027.9943     -659.88196      9.0772447      9.0772447      9.0772447      308180.03      276758.9       337119.07      310662.13    
      2650   9.0772558             64   1044.8956     -660.05113      9.0772558      9.0772558      9.0772558      306507.95      250054.27      353925.36      315544.22    
      2660   9.077267              64   1113.7306     -660.6883       9.077267       9.077267       9.077267       301084.47      255009.31      342774.26      305469.83    
      2670   9.0772783             64   1116.526      -660.74555      9.0772783      9.0772783      9.0772783      330218.65      308434.88      365510.48      316710.58    
      2680   9.0772896             64   1180.886      -661.30534      9.0772896      9.0772896      9.0772896      330034.29      315901.75      344300.82      329900.29    
      2690   9.0773011             64   1345.5097     -662.68594      9.0773011      9.0773011      9.0773011      316987.2       281535.46      330023.27      339402.88    
      2700   9.0773126             64   1292.7402     -662.30548      9.0773126      9.0773126      9.0773126      329239.17      306753.7       334746.6       346217.21    
      2710   9.0773242             64   1346.0763     -662.78095      9.0773242      9.0773242      9.0773242      329925.19      297422.6       330548         361804.96    
      2720   9.0773359             64   1275.5199     -662.21681      9.0773359      9.0773359      9.0773359      319068.55      292119.54      293152.61      371933.49    
      2730   9.0773476             64   1331.5425     -662.73608      9.0773476      9.0773476      9.0773476      319473.47      308332.75      302313.09      347774.57    
      2740   9.0773595             64   1382.1381     -663.18536      9.0773595      9.0773595      9.0773595      324803.13      306890.43      335938.03      331580.92    
      2750   9.0773714             64   1352.9016     -662.96643      9.0773714      9.0773714      9.0773714      342956.34      334785.88      341433.24      352649.89    
      2760   9.0773834             64   1517.6583     -664.31847      9.0773834      9.0773834      9.0773834      366402.18      375488.58      349065.35      374652.61    
      2770   9.0773955             64   1312.1866     -662.67127      9.0773955      9.0773955      9.0773955      373932.34      389179.02      324979.85      407638.15    
      2780   9.0774077             64   1464.0099     -663.88514      9.0774077      9.0774077      9.0774077      341791.28      338013.16      326662.16      360698.52    
      2790   9.07742               64   1464.1273     -663.84366      9.07742        9.07742        9.07742        368853.15      338124.06      365504.53      402930.87    
      2800   9.0774324             64   1354.3674     -662.9734       9.0774324      9.0774324      9.0774324      431227.39      427521.71      400236.98      465923.49    
      2810   9.0774449             64   1418.3896     -663.52078      9.0774449      9.0774449      9.0774449      421258.9       409256.96      379940.29      474579.44    
      2820   9.0774575             64   1391.9327     -663.31956      9.0774575      9.0774575      9.0774575      392404.4       390493.15      378878.1       407841.94    
      2830   9.0774702             64   1251.2549     -662.22984      9.0774702      9.0774702      9.0774702      390147.96      380741.03      393511.06      396191.79    
      2840   9.077483              64   1216.3425     -661.94362      9.077483       9.077483       9.077483       405291.31      407714.14      407481.11      400678.68    
      2850   9.0774959             64   1426.6461     -663.69004      9.0774959      9.0774959      9.0774959      412426.05      389912.63      404469.56      442895.96    
      2860   9.0775089             64   1505.1572     -664.31691      9.0775089      9.0775089      9.0775089      393586.3       354927.49      385813.21      440018.18    
      2870   9.077522              64   1298.3991     -662.65365      9.077522       9.077522       9.077522       391079.3       341819.27      415355.85      416062.79    
      2880   9.0775352             64   1479.9447     -664.10968      9.0775352      9.0775352      9.0775352      364807.52      333730.96      373711.24      386980.37    
      2890   9.0775485             64   1506.0157     -664.27123      9.0775485      9.0775485      9.0775485      352051.87      342694.51      364458.63      349002.46    
      2900   9.0775619             64   1452.2589     -663.86552      9.0775619      9.0775619      9.0775619      353569.5       351109.25      324600.11      384999.14    
      2910   9.0775753             64   1508.4037     -664.33425      9.0775753      9.0775753      9.0775753      357496.05      370132.19      321338.06      381017.9     
      2920   9.0775889             64   1543.1211     -664.62707      9.0775889      9.0775889      9.0775889      358349.42      384318.38      317948.29      372781.6     
      2930   9.0776026             64   1612.4329     -665.22061      9.0776026      9.0776026      9.0776026      377729.44      382165.25      355132.94      395890.13    
      2940   9.0776163             64   1657.3419     -665.56399      9.0776163      9.0776163      9.0776163      368370.25      345890.39      346388.67      412831.7     
      2950   9.0776301             64   1675.6318     -665.74249      9.0776301      9.0776301      9.0776301      357152.75      326940.27      351542.07      392975.9     
      2960   9.0776441             64   1498.8729     -664.29833      9.0776441      9.0776441      9.0776441      370482.53      358843.79      384501.5       368102.3     
      2970   9.0776581             64   1640.88       -665.47072      9.0776581      9.0776581      9.0776581      361874.44      370161.59      356038.47      359423.26    
      2980   9.0776722             64   1590.9037     -665.13099      9.0776722      9.0776722      9.0776722      376360.28      395135         331255.83      402689.99    
      2990   9.0776864             64   1693.5251     -666.00526      9.0776864      9.0776864      9.0776864      396179.87      410055.43      372544.98      405939.2     
      3000   9.0777007             64   1785.179      -666.74219      9.0777007      9.0777007      9.0777007      405172.4       383878.86      373089.36      458549       
      3010   9.0777151             64   1654.2066     -665.67343      9.0777151      9.0777151      9.0777151      409548.38      398110.41      384309.48      446225.26    
      3020   9.0777296             64   1664.5495     -665.73482      9.0777296      9.0777296      9.0777296      401864.56      408715.47      353625.93      443252.27    
      3030   9.0777443             64   1612.6766     -665.34183      9.0777443      9.0777443      9.0777443      391721.81      374764.42      369924.09      430476.92    
      3040   9.077759              64   1719.92       -666.26004      9.077759       9.077759       9.077759       416385.14      398835.23      363708.2       486611.99    
      3050   9.0777738             64   1619.9499     -665.50591      9.0777738      9.0777738      9.0777738      460279.85      457103.23      434692.46      489043.86    
      3060   9.0777887             64   2002.0596     -668.66037      9.0777887      9.0777887      9.0777887      459260.78      442064.4       467398.22      468319.73    
      3070   9.0778038             64   1672.4135     -666.10049      9.0778038      9.0778038      9.0778038      477923.11      461834.25      488391.56      483543.53    
      3080   9.077819              64   1813.3625     -667.30176      9.077819       9.077819       9.077819       458618.94      489043.78      414141.43      472671.61    
      3090   9.0778342             64   1841.9222     -667.5804       9.0778342      9.0778342      9.0778342      476186.8       454575.19      450378.28      523606.94    
      3100   9.0778497             64   1844.0696     -667.67001      9.0778497      9.0778497      9.0778497      495991.09      486260.86      480024.47      521687.95    
      3110   9.0778652             64   1704.6194     -666.50358      9.0778652      9.0778652      9.0778652      523724.22      506786.88      505534.88      558850.91    
      3120   9.0778809             64   1720.6532     -666.64731      9.0778809      9.0778809      9.0778809      533055.97      504945.28      520578.43      573644.19    
      3130   9.0778967             64   1768.5034     -667.05471      9.0778967      9.0778967      9.0778967      523019.96      543025.53      487228.64      538805.7     
      3140   9.0779126             64   1892.968      -668.12756      9.0779126      9.0779126      9.0779126      518000.39      532828.58      511606.05      509566.53    
      3150   9.0779286             64   1882.4108     -668.0346       9.0779286      9.0779286      9.0779286      511670.49      523444.68      532135.65      479431.14    
      3160   9.0779448             64   1841.171      -667.69052      9.0779448      9.0779448      9.0779448      492482.11      485424.07      524593.81      467428.45    
      3170   9.0779612             64   1796.09       -667.36486      9.0779612      9.0779612      9.0779612      500558.99      487815.09      548181.93      465679.94    
      3180   9.0779776             64   1829.2208     -667.61338      9.0779776      9.0779776      9.0779776      493417.15      508399.35      488430.08      483422.01    
      3190   9.0779942             64   2216.1772     -670.84495      9.0779942      9.0779942      9.0779942      498116.38      480521.25      529316.51      484511.37    
      3200   9.0780109             64   1954.4773     -668.77133      9.0780109      9.0780109      9.0780109      515643.79      476568.8       571049.9       499312.68    
      3210   9.0780277             64   1996.0361     -669.20423      9.0780277      9.0780277      9.0780277      482971.33      450851.25      531906.07      466156.67    
      3220   9.0780446             64   1822.186      -667.80956      9.0780446      9.0780446      9.0780446      480228.25      407427.54      556305.76      476951.46    
      3230   9.0780617             64   2032.2246     -669.62312      9.0780617      9.0780617      9.0780617      470056.11      426344.45      533117.13      450706.74    
      3240   9.0780789             64   2107.1496     -670.23985      9.0780789      9.0780789      9.0780789      492982.72      460140.38      537912.02      480895.75    
      3250   9.0780962             64   1996.4965     -669.33761      9.0780962      9.0780962      9.0780962      505815.51      469891.99      557017.92      490536.61    
      3260   9.0781136             64   1863.1946     -668.26194      9.0781136      9.0781136      9.0781136      500365.35      504242.83      494999.24      501853.99    
      3270   9.0781312             64   2265.5302     -671.56127      9.0781312      9.0781312      9.0781312      465054.83      423538.15      514285.45      457340.88    
      3280   9.0781489             64   2057.9349     -669.88106      9.0781489      9.0781489      9.0781489      476079.48      429750.45      532707.7       465780.29    
      3290   9.0781667             64   2492.6035     -673.4724       9.0781667      9.0781667      9.0781667      485585.31      448643.09      545543.52      462569.32    
      3300   9.0781846             64   2011.014      -669.55051      9.0781846      9.0781846      9.0781846      526022.15      527646.26      567408.6       483011.6     
      3310   9.0782027             64   2086.8824     -670.1744       9.0782027      9.0782027      9.0782027      504686.91      500432.52      551858.88      461769.35    
      3320   9.0782208             64   1783.3413     -667.77523      9.0782208      9.0782208      9.0782208      479261.29      503575.07      506270.18      427938.63    
      3330   9.0782391             64   1988.8825     -669.49143      9.0782391      9.0782391      9.0782391      484443.38      481162.18      537965.17      434202.77    
      3340   9.0782576             64   2048.6153     -670.05168      9.0782576      9.0782576      9.0782576      504566.69      511953.65      533395.82      468350.59    
      3350   9.0782761             64   2379.9316     -672.81169      9.0782761      9.0782761      9.0782761      475386.25      488953.07      504211.91      432993.79    
      3360   9.0782948             64   2157.164      -671.08038      9.0782948      9.0782948      9.0782948      426224.44      403216.5       482445.7       393011.14    
      3370   9.0783136             64   2005.3605     -669.89584      9.0783136      9.0783136      9.0783136      462412.45      426539.36      504028.9       456669.11    
      3380   9.0783325             64   2163.3055     -671.17728      9.0783325      9.0783325      9.0783325      504628.99      487164.58      586961.79      439760.6     
      3390   9.0783515             64   2336.5904     -672.62436      9.0783515      9.0783515      9.0783515      479605.68      471121.25      518644.26      449051.52    
      3400   9.0783707             64   2491.3649     -673.87556      9.0783707      9.0783707      9.0783707      471316.65      457379.34      485591.17      470979.43    
      3410   9.0783899             64   2541.1729     -674.35159      9.0783899      9.0783899      9.0783899      493589.81      450888.15      553189.71      476691.58    
      3420   9.0784093             64   2471.5135     -673.7659       9.0784093      9.0784093      9.0784093      501217.53      430126.36      562222.69      511303.56    
      3430   9.0784288             64   2660.4869     -675.31971      9.0784288      9.0784288      9.0784288      485492.31      459778.35      494814.54      501884.05    
      3440   9.0784485             64   2523.1425     -674.21399      9.0784485      9.0784485      9.0784485      476823.82      466795.32      520087.38      443588.77    
      3450   9.0784682             64   2507.5574     -674.14638      9.0784682      9.0784682      9.0784682      489942.19      431322.14      509036.9       529467.51    
      3460   9.0784881             64   2494.3814     -674.12667      9.0784881      9.0784881      9.0784881      513269.83      461734.54      523825.04      554249.9     
      3470   9.0785081             64   2251.9464     -672.16525      9.0785081      9.0785081      9.0785081      514169.36      452874.63      518981.01      570652.45    
      3480   9.0785283             64   2339.7855     -672.81685      9.0785283      9.0785283      9.0785283      485544.78      411306.44      508120.25      537207.65    
      3490   9.0785485             64   2346.9678     -672.91027      9.0785485      9.0785485      9.0785485      467342.74      428875.97      446844.26      526307.99    
      3500   9.0785689             64   2190.6249     -671.70376      9.0785689      9.0785689      9.0785689      488499.16      459503.49      445146.35      560847.63    
      3510   9.0785894             64   1955.1378     -669.77211      9.0785894      9.0785894      9.0785894      512727.93      505153.15      503362.47      529668.18    
      3520   9.0786101             64   2299.1218     -672.66223      9.0786101      9.0786101      9.0786101      511412.76      505360.6       446878.66      581999.01    
      3530   9.0786308             64   2256.5439     -672.32289      9.0786308      9.0786308      9.0786308      494406.37      486617.7       469311.04      527290.37    
      3540   9.0786517             64   2276.2551     -672.50473      9.0786517      9.0786517      9.0786517      477638.38      468602.15      512755.62      451557.38    
      3550   9.0786727             64   2277.0904     -672.5188       9.0786727      9.0786727      9.0786727      489232.63      475065.2       508421.27      484211.41    
      3560   9.0786939             64   2679.5435     -675.92632      9.0786939      9.0786939      9.0786939      508879.25      476520.22      544802.07      505315.46    
      3570   9.0787151             64   2435.2998     -673.95596      9.0787151      9.0787151      9.0787151      509321.41      522495.5       518916.96      486551.78    
      3580   9.0787365             64   2485.742      -674.39924      9.0787365      9.0787365      9.0787365      493718.46      475819.18      514932.57      490403.61    
      3590   9.078758              64   2232.8526     -672.43597      9.078758       9.078758       9.078758       514129.97      525753.31      500903.24      515733.35    
      3600   9.0787797             64   2514.3984     -674.74271      9.0787797      9.0787797      9.0787797      557110.48      527712.22      551201.44      592417.79    
      3610   9.0788015             64   2333.5368     -673.28413      9.0788015      9.0788015      9.0788015      574862.4       555782.18      612904.92      555900.1     
      3620   9.0788234             64   2299.5371     -673.06272      9.0788234      9.0788234      9.0788234      552822.41      562074.23      576007.87      520385.14    
      3630   9.0788455             64   2327.0197     -673.31298      9.0788455      9.0788455      9.0788455      542095.56      566834.07      516689.53      542763.09    
      3640   9.0788677             64   2295.2518     -673.11225      9.0788677      9.0788677      9.0788677      518574.04      546068.84      478818.06      530835.24    
      3650   9.07889               64   2236.972      -672.77929      9.07889        9.07889        9.07889        531719.44      545087.32      479056.83      571014.17    
      3660   9.0789125             64   2456.7904     -674.55152      9.0789125      9.0789125      9.0789125      508801.32      530529.74      521334.88      474539.34    
      3670   9.0789351             64   2507.4347     -674.97376      9.0789351      9.0789351      9.0789351      511607.1       521288.8       534594.43      478938.06    
      3680   9.0789578             64   2696.8116     -676.469        9.0789578      9.0789578      9.0789578      515395.71      454529.84      585990.72      505666.58    
      3690   9.0789807             64   2417.4347     -674.15738      9.0789807      9.0789807      9.0789807      541801.13      507574.47      548213.24      569615.68    
      3700   9.0790037             64   2621.5336     -675.92713      9.0790037      9.0790037      9.0790037      539215.57      455182.8       561858.11      600605.8     
      3710   9.0790268             64   2421.8615     -674.36382      9.0790268      9.0790268      9.0790268      484688.4       423536.03      496949.58      533579.58    
      3720   9.0790501             64   2589.0183     -675.70647      9.0790501      9.0790501      9.0790501      489177.12      388742.67      516803.67      561985.01    
      3730   9.0790735             64   2482.5343     -674.77058      9.0790735      9.0790735      9.0790735      506576.14      462851.65      503942.62      552934.14    
      3740   9.079097              64   2728.0837     -676.85111      9.079097       9.079097       9.079097       520470.41      470251.56      542071.16      549088.51    
      3750   9.0791206             64   2468.7559     -674.68238      9.0791206      9.0791206      9.0791206      517413.95      542105.35      581504.31      428632.18    
      3760   9.0791444             64   2665.9065     -676.26015      9.0791444      9.0791444      9.0791444      523935.79      515756.28      539570.76      516480.31    
      3770   9.0791683             64   2547.7135     -675.31402      9.0791683      9.0791683      9.0791683      507130.69      499929.16      532557.65      488905.27    
      3780   9.0791923             64   2647.3493     -676.19024      9.0791923      9.0791923      9.0791923      499114.04      458607.04      529906.44      508828.64    
      3790   9.0792165             64   2524.3031     -675.26143      9.0792165      9.0792165      9.0792165      513236.77      409838.46      535757.67      594114.18    
      3800   9.0792408             64   2599.6008     -675.91536      9.0792408      9.0792408      9.0792408      505897.36      503000.32      535796.82      478894.93    
      3810   9.0792652             64   2710.4352     -676.83988      9.0792652      9.0792652      9.0792652      529807.41      527851.33      494899.81      566671.07    
      3820   9.0792898             64   3010.4264     -679.3466       9.0792898      9.0792898      9.0792898      512175.63      463621.85      544170.86      528734.17    
      3830   9.0793144             64   2597.5135     -675.94665      9.0793144      9.0793144      9.0793144      497838.14      471813.62      475891.29      545809.51    
      3840   9.0793392             64   2434.4319     -674.65436      9.0793392      9.0793392      9.0793392      519535.75      519669.46      504840.63      534097.18    
      3850   9.0793642             64   2680.9706     -676.78473      9.0793642      9.0793642      9.0793642      528304.08      526411.08      528149.83      530351.31    
      3860   9.0793893             64   2594.1022     -676.16935      9.0793893      9.0793893      9.0793893      564100.14      433440.79      523284.26      735575.37    
      3870   9.0794145             64   2675.8451     -676.76935      9.0794145      9.0794145      9.0794145      517716.95      439255.42      559474.48      554420.95    
      3880   9.0794398             64   2853.7157     -678.28983      9.0794398      9.0794398      9.0794398      518285.13      473486.06      508503.67      572865.68    
      3890   9.0794653             64   2459.1678     -675.02956      9.0794653      9.0794653      9.0794653      518255.14      482633.23      549338.86      522793.34    
      3900   9.0794909             64   2479.3781     -675.14348      9.0794909      9.0794909      9.0794909      500181.57      481280.15      486225.15      533039.42    
      3910   9.0795166             64   2440.2547     -674.86975      9.0795166      9.0795166      9.0795166      488637.82      478972.08      489954.13      496987.25    
      3920   9.0795425             64   2535.9196     -675.65837      9.0795425      9.0795425      9.0795425      503935.76      452260.4       494376.06      565170.84    
      3930   9.0795685             64   2449.1258     -674.97524      9.0795685      9.0795685      9.0795685      494901.53      476582.06      511432.66      496689.85    
      3940   9.0795946             64   2832.7445     -678.07551      9.0795946      9.0795946      9.0795946      526891.34      473342.72      539653.94      567677.36    
      3950   9.0796208             64   2367.3075     -674.31391      9.0796208      9.0796208      9.0796208      515840.69      459089.32      586331.08      502101.66    
      3960   9.0796472             64   2739.5244     -677.34177      9.0796472      9.0796472      9.0796472      500007.69      475697.68      544922.69      479402.7     
      3970   9.0796737             64   2555.3741     -675.9057       9.0796737      9.0796737      9.0796737      525821.03      542296.21      520249.14      514917.73    
      3980   9.0797003             64   2885.1515     -678.63355      9.0797003      9.0797003      9.0797003      515646.18      509126.43      535317.8       502494.32    
      3990   9.0797271             64   2817.6291     -678.29715      9.0797271      9.0797271      9.0797271      493123.55      456017.07      542553.32      480800.26    
      4000   9.0797539             64   2537.8561     -676.10902      9.0797539      9.0797539      9.0797539      529564.5       501646.43      551260.85      535786.23    
      4010   9.079781              64   2497.2869     -675.81843      9.079781       9.079781       9.079781       547516.46      500045.23      534381.69      608122.46    
      4020   9.0798081             64   3020.0213     -680.12159      9.0798081      9.0798081      9.0798081      538047.24      522443.75      569386.39      522311.59    
      4030   9.0798354             64   3027.5699     -680.2642       9.0798354      9.0798354      9.0798354      534253.98      483727.1       565828.89      553205.95    
      4040   9.0798629             64   2724.1466     -677.87571      9.0798629      9.0798629      9.0798629      553823.08      507726.38      569360.17      584382.68    
      4050   9.0798904             64   2637.0078     -677.19653      9.0798904      9.0798904      9.0798904      539826.3       553157.86      612290.51      454030.53    
      4060   9.0799181             64   2746.6733     -678.08469      9.0799181      9.0799181      9.0799181      541214.41      504336.33      553456.85      565850.06    
      4070   9.079946              64   3079.8488     -680.82004      9.079946       9.079946       9.079946       512470.57      406836.27      613719.79      516855.64    
      4080   9.0799739             64   2842.0388     -678.93145      9.0799739      9.0799739      9.0799739      486010.34      458488.5       557271.46      442271.05    
      4090   9.080002              64   2725.7368     -677.92542      9.080002       9.080002       9.080002       536679.04      478012.67      551484.52      580539.91    
      4100   9.0800303             64   2901.8218     -679.3878       9.0800303      9.0800303      9.0800303      500653.55      423988.98      518905.8       559065.88    
      4110   9.0800586             64   2679.637      -677.61265      9.0800586      9.0800586      9.0800586      541178.42      518412.83      491506.34      613616.08    
      4120   9.0800871             64   2675.2426     -677.56758      9.0800871      9.0800871      9.0800871      487223.25      465809.84      486632.2       509227.72    
      4130   9.0801157             64   2549.4111     -676.59503      9.0801157      9.0801157      9.0801157      496124.69      439547.8       509727.55      539098.71    
      4140   9.0801445             64   2483.1684     -676.06303      9.0801445      9.0801445      9.0801445      494206.16      444292.75      493549.18      544776.55    
      4150   9.0801733             64   2955.2983     -679.94598      9.0801733      9.0801733      9.0801733      517468.57      491236.71      494664.66      566504.34    
      4160   9.0802023             64   2930.2469     -679.82267      9.0802023      9.0802023      9.0802023      531597.31      519945.52      542470.62      532375.79    
      4170   9.0802315             64   2646.8997     -677.54336      9.0802315      9.0802315      9.0802315      513578.04      518398.99      507891.99      514443.14    
      4180   9.0802607             64   2775.8476     -678.15704      9.0802607      9.0802607      9.0802607      541318.81      667822.8       498335.66      457797.98    
      4190   9.0802901             64   3475.1491     -677.41289      9.0802901      9.0802901      9.0802901      526410.61      456110.21      654065.57      469056.04    
      4200   9.0803196             64   3822.1579     -679.08958      9.0803196      9.0803196      9.0803196      479503.99      473819.01      570622.27      394070.68    
      4210   9.0803493             64   3441.0159     -675.92226      9.0803493      9.0803493      9.0803493      583197.82      540400.39      658342.8       550850.28    
      4220   9.080379              64   3682.0223     -678.11743      9.080379       9.080379       9.080379       559518.01      558974.37      630907.89      488671.78    
      4230   9.0804089             64   3447.1607     -676.11243      9.0804089      9.0804089      9.0804089      562681.42      564746.63      627220.79      496076.84    
      4240   9.080439              64   3378.6765     -676.26381      9.080439       9.080439       9.080439       567211.14      548950.02      627172.99      525510.4     
      4250   9.0804692             64   3561.5013     -677.79352      9.0804692      9.0804692      9.0804692      550561.87      514261.34      561263.56      576160.72    
      4260   9.0804996             64   3939.7747     -679.68276      9.0804996      9.0804996      9.0804996      620184.21      669852.34      576337.51      614362.76    
      4270   9.0805301             64   3939.2353     -679.61454      9.0805301      9.0805301      9.0805301      523655.65      498485.2       476818.48      595663.28    
      4280   9.0805607             64   3961.4992     -680.2786       9.0805607      9.0805607      9.0805607      556698.31      529515.68      553853.56      586725.68    
      4290   9.0805915             64   3373.5691     -675.10993      9.0805915      9.0805915      9.0805915      510756.61      484209.79      507919.68      540140.36    
      4300   9.0806224             64   4777.7264     -686.01861      9.0806224      9.0806224      9.0806224      502869.21      511514.09      462581.47      534512.07    
      4310   9.0806534             64   3896.8261     -677.82904      9.0806534      9.0806534      9.0806534      524216.3       515179.07      520910.19      536559.65    
      4320   9.0806845             64   4597.0818     -684.12604      9.0806845      9.0806845      9.0806845      497579.57      435711.75      499601.28      557425.67    
      4330   9.0807158             64   4148.539      -678.90492      9.0807158      9.0807158      9.0807158      520903.02      416987.89      575311.54      570409.62    
      4340   9.0807472             64   3927.3755     -676.52144      9.0807472      9.0807472      9.0807472      516191.14      412608.92      612679.55      523284.94    
      4350   9.0807788             64   4499.529      -676.25537      9.0807788      9.0807788      9.0807788      492669.01      357663.19      565905.05      554438.79    
      4360   9.0808105             64   4518.1381     -674.21065      9.0808105      9.0808105      9.0808105      535978.62      541641.9       470030.98      596262.98    
      4370   9.0808423             64   4871.0366     -675.57708      9.0808423      9.0808423      9.0808423      453378.37      319991.17      437509.13      602634.81    
      4380   9.0808742             64   3954.5284     -667.91169      9.0808742      9.0808742      9.0808742      520975.77      398382.28      618696.99      545848.05    
      4390   9.0809063             64   4415.0859     -673.19135      9.0809063      9.0809063      9.0809063      533630.48      469015.4       537074.34      594801.7     
      4400   9.0809385             64   4498.2084     -674.66699      9.0809385      9.0809385      9.0809385      547772.45      499242.94      614630.35      529444.06    
      4410   9.0809708             64   4609.0926     -674.84435      9.0809708      9.0809708      9.0809708      583075.16      657014.35      486995.56      605215.58    
      4420   9.0810033             64   5023.5817     -674.98465      9.0810033      9.0810033      9.0810033      573319.8       580323.73      524885.77      614749.91    
      4430   9.0810359             64   5275.5741     -677.1507       9.0810359      9.0810359      9.0810359      538742.82      533881.2       568174.63      514172.63    
      4440   9.0810686             64   4779.1163     -673.34936      9.0810686      9.0810686      9.0810686      547363.02      497877.71      588098.3       556113.04    
      4450   9.0811015             64   5123.0483     -672.97928      9.0811015      9.0811015      9.0811015      534424.87      420967.26      591712.86      590594.5     
      4460   9.0811345             64   5129.9827     -671.97631      9.0811345      9.0811345      9.0811345      612185.26      631795.17      694533.16      510227.47    
      4470   9.0811677             64   5020.1843     -672.08437      9.0811677      9.0811677      9.0811677      462956.4       398841.48      524320.39      465707.33    
