0.3 0.3 318.896030599251 160.040101200342 96.1887834150111 9.07599999684796
0.3 0.6 318.896030599251 160.040101200342 96.1887834150111 9.07599999684796
0.3 0.9 318.896030599251 160.040101200342 96.1887834150111 9.07599999684796
0.3 1.2 318.896030599251 160.040101200342 96.1887834150111 9.07599999684796
0.3 1.5 318.896030599251 160.040101200342 96.1887834150111 9.07599999684796
0.3 1.8 318.896030599251 160.040101200342 96.1887834150111 9.07599999684796
0.3 2.1 318.896030599251 160.040101200342 96.1887834150111 9.07599999684796
0.3 2.4 318.896030599251 160.040101200342 96.1887834150111 9.07599999684796
0.6 0.3 328.506440648809 171.445408499799 94.9536004400579 9.07599999684796
0.6 0.6 328.506440648809 171.445408499799 94.9536004400579 9.07599999684796
0.6 0.9 328.506440648809 171.445408499799 94.9536004400579 9.07599999684796
0.6 1.2 328.506440648809 171.445408499799 94.9536004400579 9.07599999684796
0.6 1.5 328.506440648809 171.445408499799 94.9536004400579 9.07599999684796
0.6 1.8 328.506440648809 171.445408499799 94.9536004400579 9.07599999684796
0.6 2.1 328.506440648809 171.445408499799 94.9536004400579 9.07599999684796
0.6 2.4 328.506440648809 171.445408499799 94.9536004400579 9.07599999684796
0.9 0.3 327.984757550061 168.204548100941 94.961517449934 9.07599999684796
0.9 0.6 327.984757550061 168.204548100941 94.961517449934 9.07599999684796
0.9 0.9 327.984757550061 168.204548100941 94.961517449934 9.07599999684796
0.9 1.2 327.984757550061 168.204548100941 94.961517449934 9.07599999684796
0.9 1.5 327.984757550061 168.204548100941 94.961517449934 9.07599999684796
0.9 1.8 327.984757550061 168.204548100941 94.961517449934 9.07599999684796
0.9 2.1 327.984757550061 168.204548100941 94.961517449934 9.07599999684796
0.9 2.4 327.984757550061 168.204548100941 94.961517449934 9.07599999684796
1.2 0.3 352.664111550897 181.288360800594 92.9527168649947 9.07599999684796
1.2 0.6 352.664111550897 181.288360800594 92.9527168649947 9.07599999684796
1.2 0.9 352.664111550897 181.288360800594 92.9527168649947 9.07599999684796
1.2 1.2 352.664111550897 181.288360800594 92.9527168649947 9.07599999684796
1.2 1.5 352.664111550897 181.288360800594 92.9527168649947 9.07599999684796
1.2 1.8 352.664111550897 181.288360800594 92.9527168649947 9.07599999684796
1.2 2.1 352.664111550897 181.288360800594 92.9527168649947 9.07599999684796
1.2 2.4 352.664111550897 181.288360800594 92.9527168649947 9.07599999684796
1.5 0.3 372.808896450326 211.403463100084 94.9905161900679 9.07599999684796
1.5 0.6 372.808896450326 211.403463100084 94.9905161900679 9.07599999684796
1.5 0.9 372.808896450326 211.403463100084 94.9905161900679 9.07599999684796
1.5 1.2 372.808896450326 211.403463100084 94.9905161900679 9.07599999684796
1.5 1.5 372.808896450326 211.403463100084 94.9905161900679 9.07599999684796
1.5 1.8 372.808896450326 211.403463100084 94.9905161900679 9.07599999684796
1.5 2.1 372.808896450326 211.403463100084 94.9905161900679 9.07599999684796
1.5 2.4 372.808896450326 211.403463100084 94.9905161900679 9.07599999684796
1.8 0.3 356.429183650762 197.357280450873 94.171151735005 9.07599999684796
1.8 0.6 356.429183650762 197.357280450873 94.171151735005 9.07599999684796
1.8 0.9 356.429183650762 197.357280450873 94.171151735005 9.07599999684796
1.8 1.2 356.429183650762 197.357280450873 94.171151735005 9.07599999684796
1.8 1.5 356.429183650762 197.357280450873 94.171151735005 9.07599999684796
1.8 1.8 356.429183650762 197.357280450873 94.171151735005 9.07599999684796
1.8 2.1 356.429183650762 197.357280450873 94.171151735005 9.07599999684796
1.8 2.4 356.429183650762 197.357280450873 94.171151735005 9.07599999684796
2.1 0.3 -86788.4045622498 20787.5860844999 -21799.59032691 9.07599999684796
2.1 0.6 -86788.4045622498 20787.5860844999 -21799.59032691 9.07599999684796
2.1 0.9 -86788.4045622498 20787.5860844999 -21799.59032691 9.07599999684796
2.1 1.2 -86788.4045622498 20787.5860844999 -21799.59032691 9.07599999684796
2.1 1.5 -86788.4045622498 20787.5860844999 -21799.59032691 9.07599999684796
2.1 1.8 -86788.4045622498 20787.5860844999 -21799.59032691 9.07599999684796
2.1 2.1 -86788.4045622498 20787.5860844999 -21799.59032691 9.07599999684796
2.1 2.4 -86788.4045622498 20787.5860844999 -21799.59032691 9.07599999684796
2.4 0.3 -291690.544810399 304487.340857025 126386.270784165 9.07599999684796
2.4 0.6 -291690.544810399 304487.340857025 126386.270784165 9.07599999684796
2.4 0.9 -291690.544810399 304487.340857025 126386.270784165 9.07599999684796
2.4 1.2 -291690.544810399 304487.340857025 126386.270784165 9.07599999684796
2.4 1.5 -291690.544810399 304487.340857025 126386.270784165 9.07599999684796
2.4 1.8 -291690.544810399 304487.340857025 126386.270784165 9.07599999684796
2.4 2.1 -291690.544810399 304487.340857025 126386.270784165 9.07599999684796
2.4 2.4 -291690.544810399 304487.340857025 126386.270784165 9.07599999684796
