   Step           Lx          Atoms         Temp          PotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz      
     13200   8.4853364             64   309.54067     -420.55871      8.4853364      8.4853364      8.4853364      21366.656      28941.087      17080.213      18078.668    
     13300   8.4853691             64   315.95644     -420.89259      8.4853691      8.4853691      8.4853691      19356.856      22405.202      16637.396      19027.972    
     13400   8.4854022             64   294.1269      -421.05273      8.4854022      8.4854022      8.4854022      18068.586      20866.161      13223.304      20116.292    
     13500   8.4854356             64   251.52013     -420.85112      8.4854356      8.4854356      8.4854356      18824.159      17279.547      21782          17410.93     
     13600   8.4854694             64   295.09469     -420.88426      8.4854694      8.4854694      8.4854694      18569.222      21019.416      15017.104      19671.147    
     13700   8.4855036             64   368.3314      -420.87165      8.4855036      8.4855036      8.4855036      20180.927      21635.853      17299.588      21607.34     
     13800   8.4855381             64   304.30083     -420.46605      8.4855381      8.4855381      8.4855381      21306.148      24087.572      19112.689      20718.184    
     13900   8.4855731             64   316.89253     -421.05776      8.4855731      8.4855731      8.4855731      17990.756      18053.538      15845.974      20072.755    
     14000   8.4856084             64   305.90374     -421.177        8.4856084      8.4856084      8.4856084      17022.458      19458.705      14756.246      16852.422    
     14100   8.485644              64   291.92292     -420.99093      8.485644       8.485644       8.485644       17640.711      19955.408      18867.609      14099.117    
     14200   8.4856801             64   313.92549     -421.01777      8.4856801      8.4856801      8.4856801      18079.147      16372.692      17584.514      20280.235    
     14300   8.4857165             64   303.62614     -420.81614      8.4857165      8.4857165      8.4857165      19268.888      20374.096      14541.397      22891.171    
     14400   8.4857532             64   335.46328     -421.0629       8.4857532      8.4857532      8.4857532      18348.957      19220.751      19703.67       16122.451    
     14500   8.4857903             64   279.73839     -420.65119      8.4857903      8.4857903      8.4857903      20803.281      21398.747      22062.65       18948.444    
     14600   8.4858279             64   290.33142     -420.78714      8.4858279      8.4858279      8.4858279      19597.237      18798.837      18370.378      21622.496    
     14700   8.4858657             64   298.89496     -420.92998      8.4858657      8.4858657      8.4858657      18795.707      19549.647      20577.122      16260.352    
     14800   8.485904              64   288.13501     -420.93252      8.485904       8.485904       8.485904       18139.001      20231.726      17721.322      16463.955    
     14900   8.4859426             64   310.24987     -421.16756      8.4859426      8.4859426      8.4859426      17082.702      21010.28       18266.256      11971.571    
     15000   8.4859815             64   315.95044     -421.05627      8.4859815      8.4859815      8.4859815      18200.252      14599.812      19078.829      20922.115    
     15100   8.4860208             64   325.76164     -420.77072      8.4860208      8.4860208      8.4860208      19590.455      17222.464      15468.945      26079.957    
     15200   8.4860605             64   299.90999     -420.37282      8.4860605      8.4860605      8.4860605      22484.145      26153.658      19562.426      21736.351    
     15300   8.4861006             64   304.07156     -420.85525      8.4861006      8.4861006      8.4861006      18618.564      18531.942      17137.513      20186.236    
     15400   8.486141              64   292.39981     -421.24762      8.486141       8.486141       8.486141       15974.853      18484.857      13423.692      16016.012    
     15500   8.4861818             64   277.5621      -421.04334      8.4861818      8.4861818      8.4861818      16602.948      15497.392      16637.641      17673.81     
