   Step           Lx          Atoms         Temp          PotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz      
    113500   9.2363262             64   354.66105     -470.49964      9.2363262      9.2363262      9.2363262     -465.20421     -2099.6355      2530.1721     -1826.1493    
    113600   9.2363462             64   284.02062     -470.2763       9.2363462      9.2363462      9.2363462     -655.11364     -2242.8764      1400.964      -1123.4285    
    113700   9.2363662             64   241.55698     -470.39333      9.2363662      9.2363662      9.2363662     -971.68216     -2673.857       2858.47       -3099.6596    
    113800   9.2363862             64   257.98844     -470.38135      9.2363862      9.2363862      9.2363862     -742.25275     -1675.2121      2062.5501     -2614.0963    
    113900   9.2364061             64   256.21344     -469.85028      9.2364061      9.2364061      9.2364061      389.20511     -2584.9173      4414.503      -661.97041    
    114000   9.236426              64   311.05433     -470.17473      9.236426       9.236426       9.236426      -360.57545     -1609.8983      2565.7161     -2037.5442    
    114100   9.236446              64   296.6927      -470.10254      9.236446       9.236446       9.236446       903.62243      1403.1632      3250.1209     -1942.4168    
    114200   9.2364659             64   301.63275     -470.32058      9.2364659      9.2364659      9.2364659     -788.42903     -354.95787      1617.766      -3628.0953    
    114300   9.2364859             64   243.98896     -470.24405      9.2364859      9.2364859      9.2364859     -337.51148     -687.44725      1254.1806     -1579.2678    
    114400   9.2365058             64   226.11428     -470.37086      9.2365058      9.2365058      9.2365058     -794.87455     -1794.2536      499.80166     -1090.1717    
    114500   9.2365256             64   296.94301     -470.53987      9.2365256      9.2365256      9.2365256     -1093.2984     -867.50234     -2716.4681      304.07542    
    114600   9.2365455             64   323.89417     -470.24165      9.2365455      9.2365455      9.2365455     -857.55833     -729.76338     -1429.6887     -413.22292    
    114700   9.2365653             64   262.98924     -469.69673      9.2365653      9.2365653      9.2365653      1169.8469      2957.3358      1658.8421     -1106.6373    
    114800   9.2365851             64   266.24592     -469.91057      9.2365851      9.2365851      9.2365851      329.2285      -948.10563     -1093.6669      3029.458     
    114900   9.236605              64   266.99294     -470.31862      9.236605       9.236605       9.236605      -1240.7963     -2044.4693     -2033.8654      355.94589    
    115000   9.2366248             64   240.2001      -470.33719      9.2366248      9.2366248      9.2366248     -1955.209      -2969.8134     -3438.2194      542.40576    
    115100   9.2366446             64   278.82579     -470.32975      9.2366446      9.2366446      9.2366446     -473.30479     -1721.9001     -1169.1609      1471.1466    
    115200   9.2366644             64   344.35217     -470.223        9.2366644      9.2366644      9.2366644      734.18651      1144.8171     -200.16678      1257.9092    
    115300   9.2366842             64   337.79718     -470.1503       9.2366842      9.2366842      9.2366842      463.33897      2591.3837     -855.47198     -345.89483    
    115400   9.236704              64   311.1565      -470.31977      9.236704       9.236704       9.236704       535.12538      1019.3556     -1354.1038      1940.1243    
    115500   9.2367237             64   273.60766     -470.38539      9.2367237      9.2367237      9.2367237     -1355.3239     -2976.7626     -2710.2346      1621.0255    
    115600   9.2367435             64   279.61017     -470.40712      9.2367435      9.2367435      9.2367435     -1491.0012     -2241.0702     -2085.5999     -146.33337    
    115700   9.2367633             64   302.31515     -469.99365      9.2367633      9.2367633      9.2367633      425.57385      905.26563     -1252.7701      1624.226     
    115800   9.236783              64   322.69063     -469.70608      9.236783       9.236783       9.236783       1233.8692      1446.091      -1266.7095      3522.226     
    115900   9.2368028             64   341.61924     -470.20473      9.2368028      9.2368028      9.2368028      182.39172      1040.6671     -522.25001      28.758117    
    116000   9.2368226             64   280.09004     -470.17866      9.2368226      9.2368226      9.2368226     -475.45771     -1169.144      -1369.3563      1112.1273    
    116100   9.2368424             64   258.32219     -470.18713      9.2368424      9.2368424      9.2368424     -754.56467     -393.98072     -4656.353       2786.6397    
    116200   9.2368621             64   332.70667     -470.67841      9.2368621      9.2368621      9.2368621     -880.77684      764.64485     -3773.0769      366.10157    
    116300   9.2368818             64   311.96142     -469.85711      9.2368818      9.2368818      9.2368818      1013.834       329.71024     -1675.5779      4387.3697    
    116400   9.2369016             64   307.26025     -469.62365      9.2369016      9.2369016      9.2369016      1457.6192      2614.0206     -2111.3841      3870.2209    
    116500   9.2369214             64   328.99879     -470.13591      9.2369214      9.2369214      9.2369214      520.22963     -1583.6652      1237.5267      1906.8273    
    116600   9.2369412             64   319.12728     -470.36789      9.2369412      9.2369412      9.2369412     -205.24067      278.13215     -87.573075     -806.28109    
    116700   9.2369609             64   285.65158     -470.21569      9.2369609      9.2369609      9.2369609     -1165.0027     -2781.1686     -2789.212       2075.3724    
    116800   9.2369807             64   313.22823     -470.41237      9.2369807      9.2369807      9.2369807     -1210.1508     -502.97147     -3390.2694      262.78836    
    116900   9.2370004             64   344.89757     -470.48073      9.2370004      9.2370004      9.2370004     -993.61269     -3383.6846     -1074.1454      1476.9919    
    117000   9.2370202             64   332.20266     -469.7346       9.2370202      9.2370202      9.2370202      1140.9798      156.69059      1546.9802      1719.2686    
    117100   9.2370399             64   341.51628     -469.85046      9.2370399      9.2370399      9.2370399      801.93778      1954.1397     -420.74805      872.42164    
    117200   9.2370597             64   327.40712     -470.34695      9.2370597      9.2370597      9.2370597     -1860.9425     -1599.6965     -4590.1923      607.06119    
    117300   9.2370795             64   296.35235     -470.31017      9.2370795      9.2370795      9.2370795     -956.68785     -1276.5199     -935.54826     -657.9954     
    117400   9.2370993             64   297.76023     -470.32744      9.2370993      9.2370993      9.2370993     -1583.2387     -1478.199      -1286.5391     -1984.9782    
    117500   9.237119              64   280.90894     -470.06274      9.237119       9.237119       9.237119      -919.92634     -1016.8649     -554.47637     -1188.4378    
    117600   9.2371388             64   334.08756     -469.93446      9.2371388      9.2371388      9.2371388      931.1999       878.21627      2571.5777     -656.1943     
    117700   9.2371585             64   346.41327     -469.7737       9.2371585      9.2371585      9.2371585      1584.8983      1438.1462      3836.6736     -520.1248     
    117800   9.2371783             64   315.97026     -470.10757      9.2371783      9.2371783      9.2371783     -1038.719       523.67692     -2286.7652     -1353.0686    
    117900   9.2371981             64   312.78724     -470.43296      9.2371981      9.2371981      9.2371981     -1866.7294     -1186.4192     -2523.3504     -1890.4185    
    118000   9.2372179             64   272.50566     -470.11994      9.2372179      9.2372179      9.2372179     -358.25969      2798.2956     -2396.5969     -1476.4777    
    118100   9.2372376             64   284.34792     -470.10415      9.2372376      9.2372376      9.2372376     -534.89338      1281.4433      78.510395     -2964.6338    
    118200   9.2372573             64   353.56428     -470.3532       9.2372573      9.2372573      9.2372573     -1331.849      -1066.0161     -1221.8294     -1707.7015    
    118300   9.2372771             64   342.42542     -469.87067      9.2372771      9.2372771      9.2372771     -20.506184     -412.97032      4690.1605     -4338.7088    
    118400   9.2372968             64   347.59184     -469.98762      9.2372968      9.2372968      9.2372968     -216.34649     -3008.0087      4156.654      -1797.6848    
    118500   9.2373166             64   288.59038     -470.24202      9.2373166      9.2373166      9.2373166     -1001.5566     -748.62796     -1543.8211     -712.22065    
    118600   9.2373363             64   285.70477     -470.37899      9.2373363      9.2373363      9.2373363     -1580.2527     -3859.4227      724.07722     -1605.4126    
    118700   9.237356              64   279.80651     -470.19148      9.237356       9.237356       9.237356      -1512.5462     -2572.3182     -2136.3402      171.01975    
    118800   9.2373757             64   341.50228     -470.26517      9.2373757      9.2373757      9.2373757     -459.58016     -1249.8282     -1749.9579      1621.0457    
    118900   9.2373954             64   375.13276     -470.13997      9.2373954      9.2373954      9.2373954     -73.767824     -1559.3918      2122.0404     -783.95207    
    119000   9.237415              64   313.24608     -469.97453      9.237415       9.237415       9.237415      -411.47326     -1330.7196      5091.658      -4995.3582    
    119100   9.2374347             64   271.92682     -470.33827      9.2374347      9.2374347      9.2374347     -1236.0631     -199.10724     -293.07594     -3216.0061    
    119200   9.2374544             64   275.164       -470.33705      9.2374544      9.2374544      9.2374544     -1306.9         1714.1618     -1181.8837     -4452.9779    
    119300   9.237474              64   297.704       -470.16987      9.237474       9.237474       9.237474       201.08485      2225.5208      183.0131      -1805.2793    
    119400   9.2374936             64   360.29765     -470.32735      9.2374936      9.2374936      9.2374936     -1282.8858      3339.3558     -4231.3441     -2956.6692    
    119500   9.2375132             64   290.5584      -469.73818      9.2375132      9.2375132      9.2375132     -45.890632      2457.999      -1137.2139     -1458.457     
    119600   9.2375328             64   291.42871     -470.41547      9.2375328      9.2375328      9.2375328     -1699.6526     -1029.9781     -2955.875      -1113.1046    
    119700   9.2375523             64   306.78874     -470.81753      9.2375523      9.2375523      9.2375523     -3414.2508     -2779.1115     -4379.3466     -3084.2944    
    119800   9.2375718             64   290.35959     -470.4313       9.2375718      9.2375718      9.2375718     -1128.6379      1530.5243     -3986.9371     -929.50093    
    119900   9.2375913             64   308.47592     -470.14783      9.2375913      9.2375913      9.2375913     -13.795937      145.16561      180.48922     -367.04264    
    120000   9.2376107             64   336.77263     -470.24539      9.2376107      9.2376107      9.2376107     -1105.0343     -1953.611       612.68646     -1974.1784    
    120100   9.2376302             64   334.17686     -470.32109      9.2376302      9.2376302      9.2376302     -1580.2711     -870.25485     -1932.0115     -1938.5469    
    120200   9.2376496             64   321.94116     -470.39735      9.2376496      9.2376496      9.2376496     -1322.7057     -2942.7021     -483.23359     -542.18138    
    120300   9.237669              64   259.46141     -470.28477      9.237669       9.237669       9.237669      -739.8722      -1267.52        1290.3752     -2242.4717    
    120400   9.2376883             64   252.90458     -470.82791      9.2376883      9.2376883      9.2376883     -3576.7564     -5866.7516     -2180.7226     -2682.795     
    120500   9.2377076             64   271.80956     -470.68399      9.2377076      9.2377076      9.2377076     -2614.928      -2819.6132     -2843.4601     -2181.7107    
    120600   9.2377268             64   299.84185     -470.42862      9.2377268      9.2377268      9.2377268     -982.70061     -1411.9966     -1251.4995     -284.60575    
    120700   9.237746              64   329.87226     -470.38162      9.237746       9.237746       9.237746      -1552.015      -5381.309       855.99012     -130.72603    
    120800   9.2377651             64   334.5606      -470.20807      9.2377651      9.2377651      9.2377651     -445.19935     -4572.1967      5017.0415     -1780.4429    
    120900   9.2377842             64   291.19483     -469.84792      9.2377842      9.2377842      9.2377842      194.84806     -3152.4125      3181.9768      554.97985    
    121000   9.2378033             64   327.10379     -470.62991      9.2378033      9.2378033      9.2378033     -1807.914      -1865.7147     -1252.7961     -2305.2313    
    121100   9.2378224             64   233.4263      -470.21441      9.2378224      9.2378224      9.2378224     -510.37555     -2534.2063      2986.3032     -1983.2235    
    121200   9.2378414             64   305.12704     -470.62217      9.2378414      9.2378414      9.2378414     -2428.6708     -2866.8423     -2612.6528     -1806.5172    
    121300   9.2378604             64   335.71746     -470.38077      9.2378604      9.2378604      9.2378604     -989.7887      -1275.1423      1584.4076     -3278.6314    
    121400   9.2378794             64   295.12491     -469.93666      9.2378794      9.2378794      9.2378794      82.443389      1640.2697     -1962.5022      569.56269    
    121500   9.2378984             64   334.25001     -470.36283      9.2378984      9.2378984      9.2378984     -1040.7826     -1416.9782      2166.6481     -3872.0177    
    121600   9.2379173             64   313.969       -470.40788      9.2379173      9.2379173      9.2379173     -1383.9176     -2057.8764      1718.3139     -3812.1904    
    121700   9.2379362             64   270.94994     -470.43902      9.2379362      9.2379362      9.2379362     -1943.5147     -487.69583      331.22528     -5674.0737    
    121800   9.2379551             64   278.63029     -470.92892      9.2379551      9.2379551      9.2379551     -3391.8345     -2907.4657     -2957.8415     -4310.1963    
    121900   9.2379739             64   277.21311     -470.72804      9.2379739      9.2379739      9.2379739     -2688.7        -849.32159     -1275.5602     -5941.2181    
    122000   9.2379926             64   262.74084     -469.94768      9.2379926      9.2379926      9.2379926      19.714487      1619.878       1595.7107     -3156.4452    
    122100   9.2380113             64   299.62367     -470.07935      9.2380113      9.2380113      9.2380113     -910.60986     -74.878436      646.87789     -3303.829     
    122200   9.2380299             64   347.61383     -470.42608      9.2380299      9.2380299      9.2380299     -1849.2813     -3338.9631     -269.6795      -1939.2013    
    122300   9.2380486             64   289.92314     -470.13089      9.2380486      9.2380486      9.2380486     -934.00585     -717.2043       52.245481     -2137.0587    
    122400   9.2380672             64   285.99716     -470.47714      9.2380672      9.2380672      9.2380672     -2825.3141     -2824.1183     -4559.188      -1092.636     
    122500   9.2380857             64   292.91056     -470.77095      9.2380857      9.2380857      9.2380857     -3685.0706     -4631.7439     -1900.9946     -4522.4732    
    122600   9.2381042             64   248.65415     -470.08855      9.2381042      9.2381042      9.2381042     -1597.214      -1340.4812     -2453.5501     -997.61063    
    122700   9.2381227             64   318.86708     -470.05407      9.2381227      9.2381227      9.2381227     -420.35522      1926.7182     -1487.3052     -1700.4787    
    122800   9.2381411             64   318.00085     -470.02833      9.2381411      9.2381411      9.2381411     -488.0344      -427.26758     -400.84439     -635.99123    
    122900   9.2381595             64   307.02173     -470.25261      9.2381595      9.2381595      9.2381595     -1154.2426     -390.04763     -718.93948     -2353.7405    
    123000   9.2381779             64   233.81618     -470.08729      9.2381779      9.2381779      9.2381779     -1650.9193     -2627.2445      1696.8554     -4022.3689    
    123100   9.2381962             64   259.96008     -470.39425      9.2381962      9.2381962      9.2381962     -2430.2266     -3119.8427     -367.58532     -3803.2518    
    123200   9.2382145             64   359.07939     -470.473        9.2382145      9.2382145      9.2382145     -891.04453     -2128.5587      2524.6615     -3069.2365    
    123300   9.2382328             64   333.64375     -469.9306       9.2382328      9.2382328      9.2382328     -27.882818     -1859.9873      4590.2144     -2813.8755    
    123400   9.238251              64   305.10532     -469.97907      9.238251       9.238251       9.238251      -731.37748      1282.5783      1963.869      -5440.5798    
    123500   9.2382692             64   321.33364     -470.57286      9.2382692      9.2382692      9.2382692     -1973.8265     -569.8127      -1983.6633     -3368.0034    
    123600   9.2382874             64   289.10481     -470.46636      9.2382874      9.2382874      9.2382874     -2117.5076     -2925.0675     -578.29573     -2849.1596    
    123700   9.2383055             64   331.24076     -470.63943      9.2383055      9.2383055      9.2383055     -3146.8831     -1243.0008     -1950.5708     -6247.0776    
    123800   9.2383236             64   352.43945     -470.07574      9.2383236      9.2383236      9.2383236     -576.55302      56.712985      1743.7522     -3530.1243    
    123900   9.2383417             64   336.05183     -469.81884      9.2383417      9.2383417      9.2383417     -561.31801     -224.7673       1254.562      -2713.7487    
    124000   9.2383597             64   322.16133     -470.10112      9.2383597      9.2383597      9.2383597     -1200.7349     -2141.0498      145.77038     -1606.9251    
    124100   9.2383778             64   355.01682     -470.71726      9.2383778      9.2383778      9.2383778     -2643.5892     -1850.4496     -1556.2282     -4524.0896    
    124200   9.2383958             64   333.08411     -470.69433      9.2383958      9.2383958      9.2383958     -3220.5288     -2165.8225     -4174.7958     -3320.968     
    124300   9.2384137             64   292.56945     -470.30495      9.2384137      9.2384137      9.2384137     -2313.2381     -5150.3281      665.02674     -2454.4131    
    124400   9.2384316             64   368.96412     -470.29717      9.2384316      9.2384316      9.2384316     -1555.7224     -2697.7672      230.74107     -2200.1411    
    124500   9.2384495             64   380.77529     -470.07593      9.2384495      9.2384495      9.2384495     -879.47252      2907.8329     -3703.1979     -1843.0526    
    124600   9.2384674             64   335.33813     -470.14391      9.2384674      9.2384674      9.2384674     -1295.0609     -929.1942      -1131.9746     -1824.0139    
    124700   9.2384852             64   299.88045     -470.23386      9.2384852      9.2384852      9.2384852     -2529.0923     -3111.9233     -2911.1646     -1564.189     
    124800   9.2385031             64   317.42525     -470.47021      9.2385031      9.2385031      9.2385031     -2531.447      -3379.752       1042.4441     -5257.0331    
    124900   9.2385209             64   332.63795     -470.56723      9.2385209      9.2385209      9.2385209     -2826.1152     -937.51268     -4931.8029     -2609.0301    
    125000   9.2385386             64   341.93076     -470.47094      9.2385386      9.2385386      9.2385386     -1785.3547     -718.41615      90.498197     -4728.1463    
    125100   9.2385563             64   319.26392     -469.81448      9.2385563      9.2385563      9.2385563     -153.08052      1428.6153      168.86092     -2056.7178    
    125200   9.238574              64   351.55995     -469.98343      9.238574       9.238574       9.238574      -450.79176     -378.60471      319.05827     -1292.8288    
    125300   9.2385917             64   308.51543     -470.22628      9.2385917      9.2385917      9.2385917     -1030.4049     -1306.068       3448.0281     -5233.1747    
    125400   9.2386093             64   273.97323     -470.23544      9.2386093      9.2386093      9.2386093     -2361.7416     -2705.0097      1326.338      -5706.5531    
    125500   9.2386269             64   304.77121     -470.43296      9.2386269      9.2386269      9.2386269     -2717.2555     -3194.423      -2101.1142     -2856.2294    
    125600   9.2386444             64   278.50957     -469.9906       9.2386444      9.2386444      9.2386444     -1339.4191     -1954.8264      757.59964     -2821.0305    
    125700   9.2386619             64   320.92979     -469.88976      9.2386619      9.2386619      9.2386619     -1216.3814     -1583.2795      1808.8794     -3874.7442    
    125800   9.2386794             64   373.37741     -469.79686      9.2386794      9.2386794      9.2386794      369.31566      1408.778      -1892.974       1592.1429    
    125900   9.2386968             64   322.45167     -469.80882      9.2386968      9.2386968      9.2386968      236.91532     -840.89371     -828.84913      2380.4888    
    126000   9.2387143             64   327.72441     -470.5362       9.2387143      9.2387143      9.2387143     -2474.4715     -4744.1966     -1356.122      -1323.096     
    126100   9.2387317             64   299.82286     -470.43496      9.2387317      9.2387317      9.2387317     -1609.0813     -5383.1531      1305.7797     -749.87056    
    126200   9.2387491             64   273.71163     -470.1566       9.2387491      9.2387491      9.2387491     -1489.3933     -3196.7018      3710.382      -4981.8602    
    126300   9.2387664             64   314.05472     -470.15655      9.2387664      9.2387664      9.2387664     -1665.286      -4944.6426      628.34521     -679.56053    
    126400   9.2387837             64   366.31514     -470.19541      9.2387837      9.2387837      9.2387837     -1034.9865     -3019.1528      544.49008     -630.29663    
    126500   9.2388009             64   324.96374     -469.97186      9.2388009      9.2388009      9.2388009     -1489.786      -3100.8889     -1034.1147     -334.35437    
    126600   9.2388182             64   313.5441      -470.62231      9.2388182      9.2388182      9.2388182     -3635.4836     -4700.9169     -2144.9466     -4060.5872    
    126700   9.2388354             64   284.08216     -470.47203      9.2388354      9.2388354      9.2388354     -2674.0139     -2758.8348     -3121.8745     -2141.3324    
    126800   9.2388525             64   276.87199     -470.16041      9.2388525      9.2388525      9.2388525     -1271.198      -1468.9827      1974.0245     -4318.6358    
    126900   9.2388695             64   330.97478     -470.16901      9.2388695      9.2388695      9.2388695     -915.25188      1408.0931      78.751962     -4232.6007    
    127000   9.2388866             64   350.00318     -470.18269      9.2388866      9.2388866      9.2388866     -595.55045      1638.9687     -649.73385     -2775.8862    
    127100   9.2389036             64   301.78873     -470.30685      9.2389036      9.2389036      9.2389036     -2028.4534     -2640.9675     -171.69121     -3272.7015    
    127200   9.2389205             64   249.91776     -470.46414      9.2389205      9.2389205      9.2389205     -3149.6844     -1349.6107     -2927.8595     -5171.5828    
    127300   9.2389374             64   297.38049     -470.60041      9.2389374      9.2389374      9.2389374     -3909.899      -2784.3887     -5144.0386     -3801.2698    
    127400   9.2389542             64   323.42292     -470.3387       9.2389542      9.2389542      9.2389542     -2053.2712      341.72977     -2615.3243     -3886.2191    
    127500   9.238971              64   340.6106      -470.24946      9.238971       9.238971       9.238971      -1055.766      -946.00707     -1343.5884     -877.70246    
    127600   9.2389877             64   353.40469     -470.43532      9.2389877      9.2389877      9.2389877     -1312.2608      1544.5459     -2854.1149     -2627.2132    
    127700   9.2390044             64   290.05637     -470.50941      9.2390044      9.2390044      9.2390044     -2486.4254     -973.60304     -3401.4454     -3084.2278    
    127800   9.239021              64   242.86674     -470.41011      9.239021       9.239021       9.239021      -1997.8607     -1354.9948     -2115.2975     -2523.2899    
    127900   9.2390376             64   318.07855     -470.79297      9.2390376      9.2390376      9.2390376     -3335.3355     -3089.0049     -3679.9652     -3237.0365    
    128000   9.239054              64   296.93528     -470.31583      9.239054       9.239054       9.239054      -2392.0571     -3533.1296     -1967.6282     -1675.4137    
    128100   9.2390704             64   298.03242     -470.13639      9.2390704      9.2390704      9.2390704     -2645.7962     -3014.2876     -2424.1402     -2498.9609    
    128200   9.2390868             64   298.607       -470.0623       9.2390868      9.2390868      9.2390868     -1116.4869     -3270.402      -404.7357       325.67716    
    128300   9.2391031             64   317.6607      -470.30191      9.2391031      9.2391031      9.2391031     -1772.8982     -4917.7738      920.02447     -1320.9453    
    128400   9.2391194             64   286.64575     -470.56797      9.2391194      9.2391194      9.2391194     -2680.0643     -3120.0332     -2869.9474     -2050.2123    
    128500   9.2391355             64   267.85841     -470.60875      9.2391355      9.2391355      9.2391355     -2801.8383     -1295.2073     -3217.7635     -3892.544     
    128600   9.2391516             64   294.26234     -470.44589      9.2391516      9.2391516      9.2391516     -1985.0592     -2240.8125     -1853.2627     -1861.1023    
    128700   9.2391677             64   303.64047     -470.10565      9.2391677      9.2391677      9.2391677     -141.31692     -428.94668      1646.0587     -1641.0628    
    128800   9.2391837             64   326.46247     -470.22171      9.2391837      9.2391837      9.2391837     -2603.9478     -1889.5463     -2326.0651     -3596.232     
    128900   9.2391996             64   293.13292     -470.05694      9.2391996      9.2391996      9.2391996     -2500.1859     -2404.2717      618.09493     -5714.3811    
    129000   9.2392155             64   277.02533     -470.32948      9.2392155      9.2392155      9.2392155     -3686.6019     -4091.3436     -4179.3387     -2789.1235    
    129100   9.2392313             64   275.18761     -470.76395      9.2392313      9.2392313      9.2392313     -4634.6704     -4659.6503     -2978.49       -6265.8711    
    129200   9.2392471             64   269.88827     -470.552        9.2392471      9.2392471      9.2392471     -3750.7525     -1619.6148     -4425.7049     -5206.9378    
    129300   9.2392627             64   293.66182     -470.37408      9.2392627      9.2392627      9.2392627     -2973.6147     -3755.2043     -727.92583     -4437.7139    
    129400   9.2392783             64   327.08953     -470.47432      9.2392783      9.2392783      9.2392783     -2746.5828     -2256.1741     -3069.9417     -2913.6326    
    129500   9.2392938             64   323.05867     -470.26891      9.2392938      9.2392938      9.2392938     -2410.5493     -777.59055     -3454.1591     -2999.8982    
    129600   9.2393093             64   335.61887     -470.21371      9.2393093      9.2393093      9.2393093     -1396.2711     -899.24919     -132.46205     -3157.102     
    129700   9.2393248             64   330.59681     -470.18407      9.2393248      9.2393248      9.2393248     -1332.9163     -1166.0954     -1045.0663     -1787.5874    
    129800   9.2393402             64   258.85631     -469.98793      9.2393402      9.2393402      9.2393402     -1892.913      -2290.3679     -2544.3352     -844.03578    
    129900   9.2393555             64   296.65742     -470.64208      9.2393555      9.2393555      9.2393555     -4049.6377     -3102.3858     -4278.7617     -4767.7655    
    130000   9.2393708             64   316.95419     -470.77686      9.2393708      9.2393708      9.2393708     -3397.7914     -3126.6798     -4432.401      -2634.2935    
    130100   9.239386              64   297.695       -469.99035      9.239386       9.239386       9.239386      -750.9302      -431.66072     -2003.0269      181.89703    
    130200   9.2394011             64   316.94908     -469.91074      9.2394011      9.2394011      9.2394011     -593.92655      132.26482     -340.12523     -1573.9193    
    130300   9.2394162             64   312.71684     -470.09009      9.2394162      9.2394162      9.2394162     -1554.4572      502.40329      386.59153     -5552.3664    
    130400   9.2394313             64   296.38187     -470.3064       9.2394313      9.2394313      9.2394313     -2585.3982     -2495.7853     -288.15359     -4972.2556    
    130500   9.2394463             64   298.34982     -470.47977      9.2394463      9.2394463      9.2394463     -2188.8565      254.4633      -2466.1429     -4354.8901    
    130600   9.2394613             64   282.95498     -470.23056      9.2394613      9.2394613      9.2394613     -2344.2319     -3066.0759     -688.42525     -3278.1947    
    130700   9.2394762             64   348.05526     -469.87463      9.2394762      9.2394762      9.2394762     -775.01762      703.36968      653.38823     -3681.8108    
    130800   9.2394911             64   300.58994     -469.51998      9.2394911      9.2394911      9.2394911      483.90828      3341.3479      435.28963     -2324.9127    
    130900   9.2395059             64   298.31409     -470.03514      9.2395059      9.2395059      9.2395059     -1451.2326     -1592.2677     -2491.884      -269.54621    
    131000   9.2395208             64   288.68786     -470.28422      9.2395208      9.2395208      9.2395208     -3283.4625     -327.18874     -6286.685      -3236.5138    
    131100   9.2395355             64   289.97175     -470.33651      9.2395355      9.2395355      9.2395355     -2781.1437      261.8445      -1743.8717     -6861.404     
    131200   9.2395502             64   286.0556      -470.11719      9.2395502      9.2395502      9.2395502     -1820.4809      3565.5161     -4571.8735     -4455.0854    
    131300   9.2395649             64   329.89513     -469.77143      9.2395649      9.2395649      9.2395649     -1097.1908      1202.3352     -3717.9561     -775.95166    
    131400   9.2395795             64   354.37241     -469.90869      9.2395795      9.2395795      9.2395795     -429.86682      379.06061     -1955.6264      286.96537    
    131500   9.2395941             64   289.20853     -469.85305      9.2395941      9.2395941      9.2395941     -1082.542       407.29888     -1583.9859     -2070.939     
    131600   9.2396086             64   305.24112     -470.21302      9.2396086      9.2396086      9.2396086     -2160.1061     -1179.863      -3152.3259     -2148.1292    
    131700   9.2396231             64   313.51337     -470.40102      9.2396231      9.2396231      9.2396231     -2116.0187     -1171.5638     -3785.054      -1391.4381    
    131800   9.2396375             64   262.83072     -470.08011      9.2396375      9.2396375      9.2396375     -2591.206      -1824.2072     -2902.2461     -3047.1647    
    131900   9.2396519             64   291.4439      -470.27171      9.2396519      9.2396519      9.2396519     -1551.3054     -1919.0213     -1157.8321     -1577.0627    
    132000   9.2396662             64   320.62858     -470.1992       9.2396662      9.2396662      9.2396662     -827.5958      -2094.7395      418.94008     -806.98796    
    132100   9.2396805             64   312.11217     -469.86841      9.2396805      9.2396805      9.2396805     -1168.1065     -1037.694      -1775.3787     -691.24673    
    132200   9.2396947             64   324.17917     -470.08378      9.2396947      9.2396947      9.2396947     -826.64443      616.22929     -116.19256     -2979.97      
    132300   9.2397089             64   288.19821     -470.39609      9.2397089      9.2397089      9.2397089     -2504.1421     -3259.7204     -2797.2422     -1455.4637    
    132400   9.239723              64   249.92629     -470.2486       9.239723       9.239723       9.239723      -2353.576      -1219.0462     -511.26856     -5330.4131    
    132500   9.239737              64   294.04227     -470.40191      9.239737       9.239737       9.239737      -3349.3901     -1211.2316     -4760.7273     -4076.2115    
    132600   9.239751              64   312.52336     -470.26117      9.239751       9.239751       9.239751      -2779.4884      1708.6726     -2635.2114     -7411.9265    
    132700   9.2397649             64   295.12908     -470.04248      9.2397649      9.2397649      9.2397649     -2245.867       2895.0169     -3765.5491     -5867.0688    
    132800   9.2397787             64   315.6134      -470.24816      9.2397787      9.2397787      9.2397787     -2209.5492      3908.1266     -4223.6554     -6313.1189    
    132900   9.2397925             64   313.45638     -470.31727      9.2397925      9.2397925      9.2397925     -2942.606       1749.699      -4297.8038     -6279.7131    
    133000   9.2398063             64   281.32484     -470.20547      9.2398063      9.2398063      9.2398063     -3137.2147     -1661.2607     -1855.8742     -5894.5091    
    133100   9.2398199             64   269.90594     -470.47418      9.2398199      9.2398199      9.2398199     -3625.168      -2366.1308     -2216.9667     -6292.4063    
    133200   9.2398335             64   254.44819     -470.52429      9.2398335      9.2398335      9.2398335     -3390.1369     -614.29175     -1554.7267     -8001.3922    
    133300   9.239847              64   298.45223     -470.44844      9.239847       9.239847       9.239847      -3555.9633     -1257.1506     -2295.4608     -7115.2785    
    133400   9.2398604             64   290.17103     -469.94431      9.2398604      9.2398604      9.2398604     -1908.9796     -4846.1799      2900.0051     -3780.7641    
    133500   9.2398738             64   296.95576     -469.96554      9.2398738      9.2398738      9.2398738     -1505.5615     -1380.6445      3001.312      -6137.3519    
    133600   9.2398871             64   336.57561     -470.49241      9.2398871      9.2398871      9.2398871     -2343.2446      1770.4215     -3354.5644     -5445.591     
    133700   9.2399004             64   292.69559     -470.61637      9.2399004      9.2399004      9.2399004     -3548.1126     -3602.8023     -939.82066     -6101.715     
    133800   9.2399136             64   271.98557     -470.74589      9.2399136      9.2399136      9.2399136     -4501.7852     -2005.0495     -5036.4949     -6463.8112    
    133900   9.2399266             64   267.06932     -470.21899      9.2399266      9.2399266      9.2399266     -2136.9089      1618.8487     -2393.6552     -5635.9203    
    134000   9.2399396             64   322.42069     -470.12511      9.2399396      9.2399396      9.2399396     -1106.2274      2895.9246     -1519.7558     -4694.8511    
    134100   9.2399526             64   310.18396     -470.05449      9.2399526      9.2399526      9.2399526     -1230.6057      4790.4245     -3698.4195     -4783.8223    
