   Step           Lx          Atoms         Temp          PotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz      
    134000   9.2323559             64   266.73925     -470.35397      9.2323559      9.2323559      9.2323559      1259.9778      790.24326      1757.207       1232.4833    
    134100   9.2328477             64   278.76923     -470.44431      9.2328477      9.2328477      9.2328477      1358.2802      580.23812      1772.4775      1722.1248    
    134200   9.2333445             64   281.25386     -470.51194      9.2333445      9.2333445      9.2333445      1227.3337     -3325.301       4555.0327      2452.2694    
    134300   9.2338449             64   283.49775     -470.51574      9.2338449      9.2338449      9.2338449      896.30487     -1116.6371      1524.0416      2281.5101    
    134400   9.2343482             64   290.76914     -470.6018       9.2343482      9.2343482      9.2343482     -137.85963     -1880.5542      2209.786      -742.8107     
    134500   9.2348535             64   313.27242     -470.72498      9.2348535      9.2348535      9.2348535      220.72742     -3394.7842      2831.226       1225.7404    
    134600   9.2353599             64   289.89465     -470.62242      9.2353599      9.2353599      9.2353599      313.26328     -1948.5151      3218.5329     -330.22794    
    134700   9.2358664             64   246.71845     -470.3006       9.2358664      9.2358664      9.2358664     -399.40499     -634.9529       2655.6852     -3218.9473    
    134800   9.2363718             64   269.87436     -470.56854      9.2363718      9.2363718      9.2363718     -1065.877      -1339.5648      331.13495     -2189.2012    
    134900   9.2368743             64   278.65592     -470.68692      9.2368743      9.2368743      9.2368743     -1641.2927     -1994.5498      680.09142     -3609.4199    
    135000   9.2373731             64   261.5152      -470.5937       9.2373731      9.2373731      9.2373731     -2488.6179     -3132.62        2244.9824     -6578.216     
    135100   9.237867              64   249.9821      -470.45354      9.237867       9.237867       9.237867      -1865.5316     -1811.6514      174.82128     -3959.7647    
    135200   9.2383553             64   258.35783     -470.52229      9.2383553      9.2383553      9.2383553     -3411.8542     -3014.6075      225.0447      -7445.9999    
    135300   9.2388371             64   270.49897     -470.63349      9.2388371      9.2388371      9.2388371     -3882.8442     -3580.976      -797.65968     -7269.897     
    135400   9.2393112             64   265.40182     -470.60186      9.2393112      9.2393112      9.2393112     -3316.0678     -6005.5722      1046.9101     -4989.5414    
    135500   9.2397767             64   275.24019     -470.65734      9.2397767      9.2397767      9.2397767     -3691.3662     -5256.8997      1800.6767     -7617.8757    
    135600   9.2402327             64   242.89997     -470.44084      9.2402327      9.2402327      9.2402327     -3835.6001     -6404.369       283.54788     -5385.9792    
    135700   9.2406783             64   262.66787     -470.60499      9.2406783      9.2406783      9.2406783     -5575.6963     -7355.3084     -2373.056      -6998.7245    
    135800   9.2411122             64   273.96162     -470.7208       9.2411122      9.2411122      9.2411122     -4417.5873     -4412.6292     -2371.2007     -6468.9322    
    135900   9.2415336             64   270.88694     -470.67966      9.2415336      9.2415336      9.2415336     -4363.0293     -6745.2541     -1217.056      -5126.7778    
    136000   9.2419419             64   261.88093     -470.52469      9.2419419      9.2419419      9.2419419     -5087.2047     -4022.3479     -4675.9577     -6563.3085    
    136100   9.2423369             64   253.44681     -470.39567      9.2423369      9.2423369      9.2423369     -4755.915      -5296.8845     -3678.3543     -5292.5063    
    136200   9.2427178             64   260.64135     -470.46022      9.2427178      9.2427178      9.2427178     -5699.6956     -5943.6989     -5679.5064     -5475.8815    
    136300   9.2430841             64   266.23719     -470.52486      9.2430841      9.2430841      9.2430841     -6391.3756     -9683.3894     -4833.1639     -4657.5736    
    136400   9.2434352             64   251.65049     -470.38307      9.2434352      9.2434352      9.2434352     -5881.0056     -8114.2815     -5041.1906     -4487.5447    
    136500   9.2437702             64   254.09842     -470.41195      9.2437702      9.2437702      9.2437702     -6654.74       -8829.0749     -5037.7701     -6097.3749    
    136600   9.2440885             64   258.1529      -470.40096      9.2440885      9.2440885      9.2440885     -6968.5402     -9383.8474     -3411.3065     -8110.4668    
    136700   9.2443896             64   306.37203     -470.79136      9.2443896      9.2443896      9.2443896     -7301.1837     -9046.7352     -4226.7556     -8630.0604    
    136800   9.2446729             64   315.75109     -470.83557      9.2446729      9.2446729      9.2446729     -7359.502      -9494.1323     -4193.2604     -8391.1134    
    136900   9.2449383             64   307.93675     -470.76411      9.2449383      9.2449383      9.2449383     -7352.0555     -9044.2448     -3266.0694     -9745.8525    
    137000   9.2451849             64   292.65997     -470.69145      9.2451849      9.2451849      9.2451849     -7679.3686     -6892.0533     -6421.4856     -9724.5669    
    137100   9.2454124             64   304.17513     -470.77102      9.2454124      9.2454124      9.2454124     -8095.4994     -9572.0151     -5354.4231     -9360.06      
    137200   9.2456203             64   303.44072     -470.73961      9.2456203      9.2456203      9.2456203     -8028.8215     -9698.6667     -3743.332      -10644.466    
    137300   9.2458084             64   270.80619     -470.47867      9.2458084      9.2458084      9.2458084     -7068.3256     -8672.3312     -1729.1098     -10803.536    
    137400   9.2459767             64   262.80071     -470.36076      9.2459767      9.2459767      9.2459767     -6679.5648     -7995.3575     -4557.0812     -7486.2558    
    137500   9.2461252             64   264.34921     -470.36307      9.2461252      9.2461252      9.2461252     -7286.4212     -6948.709      -5835.7862     -9074.7685    
    137600   9.2462533             64   284.70106     -470.55325      9.2462533      9.2462533      9.2462533     -7693.886      -5826.1426     -7021.5762     -10233.939    
    137700   9.2463608             64   296.5667      -470.61886      9.2463608      9.2463608      9.2463608     -8039.7429     -7941.3492     -7678.086      -8499.7934    
    137800   9.2464474             64   269.79939     -470.41243      9.2464474      9.2464474      9.2464474     -7112.1262     -7883.9431     -7046.8631     -6405.5722    
    137900   9.2465128             64   265.71349     -470.35651      9.2465128      9.2465128      9.2465128     -8122.5616     -7968.6877     -6060.9965     -10338.001    
    138000   9.246557              64   253.07374     -470.26735      9.246557       9.246557       9.246557      -7742.59       -8592.2316     -8392.4686     -6243.0698    
    138100   9.2465796             64   291.97237     -470.58058      9.2465796      9.2465796      9.2465796     -7859.7186     -8502.8794     -6231.7522     -8844.5241    
    138200   9.2465808             64   290.39711     -470.5851       9.2465808      9.2465808      9.2465808     -7852.692      -9548.9971     -5691.0031     -8318.0759    
    138300   9.2465604             64   225.82366     -470.03783      9.2465604      9.2465604      9.2465604     -6737.4135     -5873.0585     -5365.7835     -8973.3984    
    138400   9.2465185             64   240.61599     -470.24676      9.2465185      9.2465185      9.2465185     -7251.2005     -9926.0071     -5929.4184     -5898.1759    
    138500   9.246455              64   280.92875     -470.58221      9.246455       9.246455       9.246455      -7559.3946     -10952.993     -4260.2273     -7464.9634    
    138600   9.2463698             64   277.6377      -470.60866      9.2463698      9.2463698      9.2463698     -9543.8513     -11378.605     -7736.8157     -9516.1337    
    138700   9.2462623             64   265.18377     -470.51955      9.2462623      9.2462623      9.2462623     -8755.3639     -10823.104     -7861.1273     -7581.8602    
    138800   9.2461324             64   265.9897      -470.57218      9.2461324      9.2461324      9.2461324     -7861.123      -9067.457      -8241.6003     -6274.3118    
    138900   9.2459802             64   249.37719     -470.45625      9.2459802      9.2459802      9.2459802     -9058.805      -10648.088     -5156.6625     -11371.664    
    139000   9.2458054             64   276.09089     -470.65086      9.2458054      9.2458054      9.2458054     -9176.3962     -10064.532     -8277.8083     -9186.848     
    139100   9.2456088             64   272.44641     -470.60514      9.2456088      9.2456088      9.2456088     -6942.8481     -11524.112     -5506.017      -3798.4152    
    139200   9.2453909             64   239.7429      -470.32105      9.2453909      9.2453909      9.2453909     -7190.234      -9565.4515     -4972.1212     -7033.1293    
    139300   9.2451522             64   263.78858     -470.48612      9.2451522      9.2451522      9.2451522     -7829.5081     -10257.583     -6242.9654     -6987.9758    
    139400   9.2448929             64   270.65425     -470.56432      9.2448929      9.2448929      9.2448929     -7078.0089     -9400.8415     -5967.3467     -5865.8384    
    139500   9.2446136             64   280.74353     -470.6523       9.2446136      9.2446136      9.2446136     -6645.048      -10572.005     -5129.7258     -4233.4126    
    139600   9.2443146             64   273.25862     -470.61032      9.2443146      9.2443146      9.2443146     -7263.9246     -10680.872     -5405.0789     -5705.8226    
    139700   9.2439966             64   272.63953     -470.53656      9.2439966      9.2439966      9.2439966     -6951.6238     -7880.061      -8138.7041     -4836.1064    
    139800   9.2436608             64   266.89041     -470.43611      9.2436608      9.2436608      9.2436608     -6452.7746     -8483.6581     -3772.0534     -7102.6123    
    139900   9.2433077             64   278.19707     -470.50846      9.2433077      9.2433077      9.2433077     -5786.5933     -7409.0021     -1589.1116     -8361.6663    
    140000   9.2429383             64   321.98088     -470.87127      9.2429383      9.2429383      9.2429383     -6341.5116     -8308.514      -5138.9364     -5577.0844    
    140100   9.2425528             64   275.3026      -470.55701      9.2425528      9.2425528      9.2425528     -5458.289      -8134.0621     -3848.112      -4392.693     
    140200   9.2421516             64   243.61472     -470.24764      9.2421516      9.2421516      9.2421516     -4004.0864     -6810.3397     -573.63728     -4628.2823    
    140300   9.2417356             64   290.04746     -470.56307      9.2417356      9.2417356      9.2417356     -4551.0514     -8007.8169     -1254.9842     -4390.3529    
    140400   9.2413059             64   259.68311     -470.36053      9.2413059      9.2413059      9.2413059     -4473.7448     -6677.5487     -2307.4299     -4436.2558    
    140500   9.240863              64   251.57855     -470.27583      9.240863       9.240863       9.240863      -3166.4467     -4455.6068     -1110.656      -3933.0774    
    140600   9.2404082             64   307.60948     -470.66773      9.2404082      9.2404082      9.2404082     -4825.3216     -6043.4825     -1502.8739     -6929.6083    
    140700   9.2399424             64   283.38459     -470.42343      9.2399424      9.2399424      9.2399424     -5257.3381     -6962.0101     -1987.7327     -6822.2716    
    140800   9.2394665             64   255.97712     -470.16397      9.2394665      9.2394665      9.2394665     -3016.4006     -5023.3792     -2232.3053     -1793.5172    
    140900   9.2389815             64   301.11503     -470.52181      9.2389815      9.2389815      9.2389815     -2757.0651     -1807.2203     -3068.3819     -3395.5929    
    141000   9.2384885             64   304.86697     -470.515        9.2384885      9.2384885      9.2384885     -1757.3423     -4996.0417      1927.2321     -2203.2172    
    141100   9.2379885             64   262.89492     -470.12545      9.2379885      9.2379885      9.2379885     -863.14739     -2111.4648      1156.1118     -1634.0892    
    141200   9.2374825             64   257.34296     -470.17147      9.2374825      9.2374825      9.2374825     -1444.7216     -1863.0455      346.59092     -2817.7103    
    141300   9.2369708             64   330.56063     -470.73924      9.2369708      9.2369708      9.2369708     -1449.006      -2826.8119      61.000951     -1581.207     
    141400   9.2364543             64   322.98718     -470.74981      9.2364543      9.2364543      9.2364543     -1472.0038     -1603.271      -1987.4138     -825.3265     
    141500   9.2359335             64   245.21787     -470.1381       9.2359335      9.2359335      9.2359335     -964.92209      2920.7661     -2282.4171     -3533.1153    
    141600   9.2354092             64   241.78636     -470.18795      9.2354092      9.2354092      9.2354092     -545.44903     -262.97427     -553.69759     -819.67525    
    141700   9.2348822             64   289.89048     -470.50034      9.2348822      9.2348822      9.2348822     -141.651        881.90771     -103.01659     -1203.8441    
    141800   9.2343542             64   336.28963     -470.82311      9.2343542      9.2343542      9.2343542      18.894749      1450.8494     -799.79492     -594.37021    
    141900   9.2338265             64   305.38148     -470.53988      9.2338265      9.2338265      9.2338265      829.9649       3799.9949     -1836.5678      526.46764    
    142000   9.2333005             64   261.34862     -470.16082      9.2333005      9.2333005      9.2333005      1751.1446      4095.9984      1293.7122     -136.27676    
    142100   9.2327772             64   254.39843     -470.11404      9.2327772      9.2327772      9.2327772      2940.3795      1706.9568      3882.5863      3231.5953    
    142200   9.232258              64   293.92453     -470.42732      9.232258       9.232258       9.232258       1950.1685      4008.5993      1786.0156      55.890703    
    142300   9.2317434             64   321.33521     -470.59963      9.2317434      9.2317434      9.2317434      2428.1962      2112.6875      2847.3616      2324.5394    
    142400   9.2312352             64   275.35217     -470.11429      9.2312352      9.2312352      9.2312352      3581.6598      3578.1519      3761.8056      3405.022     
    142500   9.2307347             64   269.07539     -470.08216      9.2307347      9.2307347      9.2307347      3840.896       2818.2563      6545.6764      2158.7554    
    142600   9.2302428             64   284.34881     -470.0951       9.2302428      9.2302428      9.2302428      4803.936       4803.3586      7033.3368      2575.1127    
    142700   9.2297614             64   291.69839     -470.21602      9.2297614      9.2297614      9.2297614      4639.4803      3235.326       6996.4196      3686.6953    
    142800   9.2292913             64   308.43475     -470.32732      9.2292913      9.2292913      9.2292913      4360.4844      4421.7242      3921.0642      4738.6647    
    142900   9.2288336             64   283.69133     -470.08276      9.2288336      9.2288336      9.2288336      4666.2458      5637.6921      5488.1751      2872.87      
    143000   9.228389              64   299.18003     -470.21378      9.228389       9.228389       9.228389       4595.7745      4431.2425      4826.2258      4529.8553    
    143100   9.2279581             64   330.20671     -470.49774      9.2279581      9.2279581      9.2279581      5349.0634      2973.1379      4781.5241      8292.5282    
    143200   9.2275417             64   287.58205     -470.14543      9.2275417      9.2275417      9.2275417      7016.4783      6337.5735      8021.7757      6690.0858    
    143300   9.2271406             64   283.12338     -470.03045      9.2271406      9.2271406      9.2271406      6656.049       5269.7056      6799.9032      7898.5383    
    143400   9.2267558             64   306.02835     -470.31443      9.2267558      9.2267558      9.2267558      6286.8654      3594.468       8819.7467      6446.3814    
    143500   9.226388              64   331.54607     -470.54484      9.226388       9.226388       9.226388       6925.2766      5919.6479      9159.2605      5696.9212    
    143600   9.2260377             64   293.01358     -470.24352      9.2260377      9.2260377      9.2260377      7477.0817      7811.6941      8898.7469      5720.8041    
    143700   9.2257057             64   310.54478     -470.46635      9.2257057      9.2257057      9.2257057      6476.6476      5830.6164      5173.2728      8426.0536    
    143800   9.225392              64   308.43352     -470.44367      9.225392       9.225392       9.225392       6361.6069      6282.2531      4649.0893      8153.4785    
    143900   9.2250977             64   319.08989     -470.50521      9.2250977      9.2250977      9.2250977      6620.6571      6073.2437      4785.342       9003.3855    
    144000   9.2248233             64   330.42616     -470.60606      9.2248233      9.2248233      9.2248233      7457.3702      8763.5368      5080.6995      8527.8742    
    144100   9.2245691             64   282.16724     -470.15975      9.2245691      9.2245691      9.2245691      8248.3422      9002.8194      8008.9427      7733.2646    
    144200   9.2243357             64   283.36378     -470.16213      9.2243357      9.2243357      9.2243357      8973.7531      7330.314       10223.966      9366.9796    
    144300   9.2241244             64   353.88806     -470.58873      9.2241244      9.2241244      9.2241244      8032.1235      8649.9576      11844.296      3602.1164    
    144400   9.223936              64   348.07952     -470.54086      9.223936       9.223936       9.223936       9181.2906      10390.282      7557.2813      9596.3086    
    144500   9.2237714             64   330.09944     -470.29809      9.2237714      9.2237714      9.2237714      10400.533      8713.3572      10579.735      11908.505    
    144600   9.2236314             64   312.73267     -470.18968      9.2236314      9.2236314      9.2236314      9142.3744      7299.8576      11553.868      8573.3973    
    144700   9.2235163             64   324.35931     -470.24958      9.2235163      9.2235163      9.2235163      8360.4872      6540.9364      9746.4145      8794.1107    
    144800   9.2234265             64   339.78248     -470.37786      9.2234265      9.2234265      9.2234265      9667.4358      6450.257       12095.956      10456.095    
    144900   9.2233626             64   332.05773     -470.34656      9.2233626      9.2233626      9.2233626      9996.4558      6118.584       12113.37       11757.414    
    145000   9.2233245             64   294.63538     -469.98187      9.2233245      9.2233245      9.2233245      10555.111      11131.447      13516.805      7017.0801    
    145100   9.2233127             64   294.16692     -470.10857      9.2233127      9.2233127      9.2233127      9633.6124      9654.3638      10379.237      8867.2362    
    145200   9.2233266             64   335.22823     -470.45142      9.2233266      9.2233266      9.2233266      8578.0868      8719.5323      8146.4657      8868.2625    
    145300   9.2233661             64   344.36179     -470.49191      9.2233661      9.2233661      9.2233661      8638.6354      6391.0109      10169.163      9355.7323    
    145400   9.2234312             64   336.16665     -470.513        9.2234312      9.2234312      9.2234312      8334.1899      6619.63        9122.2356      9260.7042    
    145500   9.2235216             64   301.00506     -470.21893      9.2235216      9.2235216      9.2235216      8435.8634      8067.2454      7574.6247      9665.72      
    145600   9.2236369             64   303.23183     -470.196        9.2236369      9.2236369      9.2236369      8549.1901      8760.9705      6815.2934      10071.306    
    145700   9.2237774             64   305.79305     -470.31368      9.2237774      9.2237774      9.2237774      8662.3021      7711.1443      9328.4112      8947.3509    
    145800   9.2239424             64   322.1589      -470.46945      9.2239424      9.2239424      9.2239424      8719.5596      9958.2834      7506.6341      8693.7614    
    145900   9.2241313             64   297.12084     -470.30381      9.2241313      9.2241313      9.2241313      8676.8729      10184.852      6949.0211      8896.7454    
    146000   9.2243437             64   273.87065     -470.09763      9.2243437      9.2243437      9.2243437      7985.6958      8766.1052      7925.9685      7265.0137    
    146100   9.2245793             64   310.80877     -470.34139      9.2245793      9.2245793      9.2245793      8166.7941      12612.266      6367.2875      5520.8289    
    146200   9.2248382             64   327.32741     -470.47018      9.2248382      9.2248382      9.2248382      7168.8997      8745.7776      5353.5292      7407.3922    
    146300   9.2251195             64   323.56711     -470.45666      9.2251195      9.2251195      9.2251195      7942.7332      9798.7785      8916.7176      5112.7035    
    146400   9.2254229             64   276.27683     -470.10877      9.2254229      9.2254229      9.2254229      6084.6168      8188.1541      5806.3014      4259.395     
    146500   9.2257472             64   254.70326     -470.05663      9.2257472      9.2257472      9.2257472      7205.8076      6473.152       7609.9996      7534.2711    
    146600   9.2260916             64   285.49821     -470.31269      9.2260916      9.2260916      9.2260916      7441.7198      9265.0956      7737.603       5322.461     
    146700   9.2264553             64   303.68513     -470.4889       9.2264553      9.2264553      9.2264553      6744.8103      6647.8162      7715.9412      5870.6736    
    146800   9.2268378             64   282.83606     -470.30904      9.2268378      9.2268378      9.2268378      7073.9868      7214.5062      7566.7983      6440.656     
    146900   9.227238              64   313.05089     -470.55541      9.227238       9.227238       9.227238       5148.7796      3987.8093      5135.4964      6323.0331    
    147000   9.2276553             64   307.94521     -470.49834      9.2276553      9.2276553      9.2276553      5803.0161      6523.3335      6849.0195      4036.6953    
    147100   9.2280892             64   325.13381     -470.60645      9.2280892      9.2280892      9.2280892      5526.4235      6783.5875      4680.6307      5115.0523    
    147200   9.2285391             64   312.47983     -470.48206      9.2285391      9.2285391      9.2285391      5036.5745      1100.2264      6422.1517      7587.3452    
    147300   9.2290043             64   283.3373      -470.17908      9.2290043      9.2290043      9.2290043      4283.9811      1665.2189      6050.369       5136.3555    
    147400   9.2294843             64   298.3447      -470.30371      9.2294843      9.2294843      9.2294843      5203.5819      1455.687       6969.9665      7185.0922    
    147500   9.2299785             64   353.40555     -470.75669      9.2299785      9.2299785      9.2299785      4421.7709      4023.2388      5170.1051      4071.9689    
    147600   9.2304859             64   296.58191     -470.33097      9.2304859      9.2304859      9.2304859      4425.6676      3266.6121      5087.6142      4922.7765    
    147700   9.231005              64   282.57434     -470.27825      9.231005       9.231005       9.231005       4185.9437      4862.3075      2809.8988      4885.6247    
    147800   9.231535              64   331.96679     -470.73374      9.231535       9.231535       9.231535       2369.3504      3259.1847      2802.1265      1046.74      
    147900   9.2320742             64   339.2959      -470.83106      9.2320742      9.2320742      9.2320742      1715.8462      3062.0951      425.7827       1659.6608    
    148000   9.2326213             64   316.72349     -470.66676      9.2326213      9.2326213      9.2326213      1178.7401      3242.3943     -2.2001718      296.02625    
    148100   9.2331749             64   294.39772     -470.48258      9.2331749      9.2331749      9.2331749      1440.8539      2782.1875     -199.78728      1740.1616    
    148200   9.233734              64   308.35651     -470.62845      9.233734       9.233734       9.233734      -91.596364      1229.2298     -751.18484     -752.83407    
    148300   9.234297              64   314.32614     -470.63808      9.234297       9.234297       9.234297      -43.654625      1575.965       234.57689     -1941.5057    
    148400   9.2348632             64   301.67237     -470.45459      9.2348632      9.2348632      9.2348632      1221.6403      2560.5829      1218.1392     -113.80109    
    148500   9.2354321             64   290.85642     -470.40212      9.2354321      9.2354321      9.2354321      84.298008      2677.9318      993.78708     -3418.8249    
    148600   9.2360023             64   297.99824     -470.43415      9.2360023      9.2360023      9.2360023     -604.32261     -4.5090306     -1468.2413     -340.21747    
    148700   9.2365729             64   300.76306     -470.44648      9.2365729      9.2365729      9.2365729     -643.51152     -1640.9313     -1656.7818      1367.1785    
    148800   9.2371428             64   320.08114     -470.64818      9.2371428      9.2371428      9.2371428     -1130.0099      617.13108     -1467.7763     -2539.3845    
    148900   9.2377109             64   327.96277     -470.69589      9.2377109      9.2377109      9.2377109     -1991.2018     -1098.0262     -2510.9601     -2364.6191    
    149000   9.2382763             64   299.8626      -470.42579      9.2382763      9.2382763      9.2382763     -1481.6018     -1209.4797     -3001.9186     -233.40731    
    149100   9.2388381             64   248.70939     -470.03094      9.2388381      9.2388381      9.2388381     -1028.3462     -22.529924      1276.2454     -4338.7541    
    149200   9.2393951             64   272.18842     -470.21322      9.2393951      9.2393951      9.2393951     -3077.9627     -2915.4915     -2774.0586     -3544.3379    
    149300   9.239946              64   293.01633     -470.48179      9.239946       9.239946       9.239946      -2855.7455     -3354.4655     -1638.6986     -3574.0725    
    149400   9.2404892             64   283.95609     -470.48024      9.2404892      9.2404892      9.2404892     -4044.1021     -3685.4995     -5418.4726     -3028.3343    
    149500   9.2410235             64   252.8842      -470.30485      9.2410235      9.2410235      9.2410235     -5471.9645     -5229.6753     -4226.9576     -6959.2606    
    149600   9.2415474             64   260.30761     -470.33917      9.2415474      9.2415474      9.2415474     -3815.2287     -5408.1345     -902.07978     -5135.4718    
    149700   9.24206               64   259.70471     -470.31141      9.24206        9.24206        9.24206       -4274.5268     -6754.4389     -2666.2458     -3402.8956    
    149800   9.2425604             64   306.99002     -470.63715      9.2425604      9.2425604      9.2425604     -5377.5977     -6913.2408     -2084.5224     -7135.03      
    149900   9.2430482             64   326.27733     -470.76224      9.2430482      9.2430482      9.2430482     -6109.7178     -6098.8933     -5293.5093     -6936.7508    
    150000   9.2435224             64   276.62412     -470.39249      9.2435224      9.2435224      9.2435224     -6111.9389     -7010.6011     -3829.4867     -7495.7289    
    150100   9.243982              64   282.39339     -470.48342      9.243982       9.243982       9.243982      -6120.4964     -6476.577      -5688.3241     -6196.5882    
    150200   9.2444257             64   287.15099     -470.49288      9.2444257      9.2444257      9.2444257     -6803.6955     -6084.3064     -5290.9442     -9035.8358    
    150300   9.2448527             64   257.49787     -470.26248      9.2448527      9.2448527      9.2448527     -6233.2127     -4461.2603     -5923.4766     -8314.9011    
    150400   9.2452624             64   269.15353     -470.32156      9.2452624      9.2452624      9.2452624     -7578.7745     -6181.331      -5928.2132     -10626.779    
    150500   9.2456537             64   276.14269     -470.4091       9.2456537      9.2456537      9.2456537     -8581.9563     -8040.3185     -6676.4595     -11029.091    
    150600   9.246026              64   288.46515     -470.52609      9.246026       9.246026       9.246026      -8113.3445     -8172.8669     -5495.2477     -10671.919    
    150700   9.2463783             64   251.57357     -470.29695      9.2463783      9.2463783      9.2463783     -7646.5627     -5669.4131     -9366.5397     -7903.7353    
    150800   9.24671               64   276.94331     -470.4926       9.24671        9.24671        9.24671       -7634.4873     -7628.0681     -6399.1885     -8876.2053    
    150900   9.2470203             64   287.48477     -470.64106      9.2470203      9.2470203      9.2470203     -9610.6884     -7258.2834     -8182.6209     -13391.161    
    151000   9.2473081             64   292.9152      -470.69541      9.2473081      9.2473081      9.2473081     -8301.4874     -7397.7072     -9121.9936     -8384.7614    
    151100   9.2475733             64   287.94341     -470.68272      9.2475733      9.2475733      9.2475733     -8430.0848     -8592.7832     -7739.4958     -8957.9753    
    151200   9.2478149             64   225.33378     -470.18162      9.2478149      9.2478149      9.2478149     -9050.7723     -8740.3222     -9203.0464     -9208.9482    
    151300   9.2480321             64   252.30505     -470.42387      9.2480321      9.2480321      9.2480321     -9630.5507     -10923.157     -9238.8544     -8729.6411    
    151400   9.2482246             64   300.64872     -470.76971      9.2482246      9.2482246      9.2482246     -9960.3347     -11228.926     -9485.2633     -9166.8153    
    151500   9.248392              64   266.16689     -470.45801      9.248392       9.248392       9.248392      -9465.2097     -8672.7137     -9889.3688     -9833.5465    
    151600   9.2485342             64   285.50975     -470.71245      9.2485342      9.2485342      9.2485342     -9743.0986     -8230.6989     -9176.6023     -11821.995    
    151700   9.2486507             64   274.61725     -470.54516      9.2486507      9.2486507      9.2486507     -9071.4515     -8377.7518     -8745.6153     -10090.987    
    151800   9.2487417             64   287.80473     -470.62733      9.2487417      9.2487417      9.2487417     -9899.7891     -8350.0623     -8837.8097     -12511.495    
    151900   9.2488069             64   316.47712     -470.86174      9.2488069      9.2488069      9.2488069     -10264.649     -9264.4613     -10119.676     -11409.811    
    152000   9.2488459             64   313.88239     -470.84988      9.2488459      9.2488459      9.2488459     -9529.6521     -8374.2308     -9354.7566     -10859.969    
    152100   9.2488588             64   288.20155     -470.51512      9.2488588      9.2488588      9.2488588     -9629.7569     -9887.6896     -7461.3871     -11540.194    
    152200   9.2488461             64   264.3959      -470.29002      9.2488461      9.2488461      9.2488461     -9140.0224     -7608.419      -9108.9331     -10702.715    
    152300   9.2488078             64   308.56201     -470.64039      9.2488078      9.2488078      9.2488078     -10032.795     -9814.8855     -8729.459      -11554.041    
    152400   9.2487442             64   285.02161     -470.3907       9.2487442      9.2487442      9.2487442     -9755.5864     -10090.599     -8982.3391     -10193.821    
    152500   9.2486557             64   266.7321      -470.23542      9.2486557      9.2486557      9.2486557     -7934.1895     -9325.8754     -7671.5077     -6805.1855    
    152600   9.2485426             64   306.09162     -470.57981      9.2485426      9.2485426      9.2485426     -9965.9431     -11456.445     -8497.0568     -9944.3273    
    152700   9.2484047             64   294.53535     -470.46905      9.2484047      9.2484047      9.2484047     -8864.378      -8957.2139     -10199.095     -7436.8255    
    152800   9.2482423             64   273.04848     -470.26029      9.2482423      9.2482423      9.2482423     -8310.9995     -11242.676     -8079.5153     -5610.8075    
    152900   9.2480559             64   286.2648      -470.40979      9.2480559      9.2480559      9.2480559     -8110.1168     -10751.936     -7268.5546     -6309.8599    
    153000   9.2478457             64   289.20625     -470.35036      9.2478457      9.2478457      9.2478457     -8621.6554     -7185.1901     -11138.023     -7541.7533    
    153100   9.2476122             64   317.81849     -470.50265      9.2476122      9.2476122      9.2476122     -8811.0111     -9129.6266     -8612.86       -8690.5467    
    153200   9.2473566             64   324.98398     -470.43898      9.2473566      9.2473566      9.2473566     -7537.6107     -9016.4848     -6884.2811     -6712.0662    
    153300   9.2470799             64   291.89384     -470.17771      9.2470799      9.2470799      9.2470799     -8496.7519     -6205.8623     -10123.017     -9161.376     
    153400   9.2467822             64   285.65477     -470.12069      9.2467822      9.2467822      9.2467822     -7412.5079     -8393.8959     -5169.5645     -8674.0634    
    153500   9.246464              64   279.35622     -470.01678      9.246464       9.246464       9.246464      -7071.8056     -6042.3748     -6855.965      -8317.0771    
    153600   9.2461261             64   282.03573     -470.04248      9.2461261      9.2461261      9.2461261     -7555.7967     -6857.0163     -6803.2358     -9007.1381    
    153700   9.2457689             64   297.66086     -470.15521      9.2457689      9.2457689      9.2457689     -6147.9172     -6811.407      -5039.2395     -6593.1051    
    153800   9.2453932             64   310.75227     -470.33095      9.2453932      9.2453932      9.2453932     -6413.2109     -5507.0184     -5998.2229     -7734.3913    
    153900   9.2449996             64   285.91172     -470.08365      9.2449996      9.2449996      9.2449996     -5722.6742     -4387.8578     -6616.5955     -6163.5694    
    154000   9.2445885             64   293.55083     -470.13504      9.2445885      9.2445885      9.2445885     -6257.0063     -4135.5223     -6816.5114     -7818.9853    
    154100   9.2441609             64   301.43848     -470.27951      9.2441609      9.2441609      9.2441609     -6383.9089     -4706.6808     -6655.365      -7789.681     
    154200   9.2437168             64   300.75665     -470.3114       9.2437168      9.2437168      9.2437168     -5833.8973     -6988.1721     -4078.1563     -6435.3635    
    154300   9.2432566             64   288.60551     -470.31408      9.2432566      9.2432566      9.2432566     -5051.9319     -4901.3984     -3451.5621     -6802.8352    
    154400   9.2427811             64   269.73077     -470.21041      9.2427811      9.2427811      9.2427811     -5154.7323     -3476.7795     -2010.8463     -9976.5712    
    154500   9.2422906             64   283.38831     -470.2926       9.2422906      9.2422906      9.2422906     -4555.4447     -5213.5377     -2534.3395     -5918.457     
    154600   9.2417861             64   314.9433      -470.56637      9.2417861      9.2417861      9.2417861     -4162.4449     -4347.8807     -3364.2317     -4775.2224    
